"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"02/01/2020 11:00 - 02/01/2020 12:00","BZN|BG","5323.00","5760.00"
"02/01/2020 12:00 - 02/01/2020 13:00","BZN|BG","5203.00","5651.00"
"02/01/2020 13:00 - 02/01/2020 14:00","BZN|BG","5119.00","5568.00"
"02/01/2020 14:00 - 02/01/2020 15:00","BZN|BG","5114.00","5612.00"
"02/01/2020 15:00 - 02/01/2020 16:00","BZN|BG","5279.00","5770.00"
"02/01/2020 16:00 - 02/01/2020 17:00","BZN|BG","5661.00","6121.00"
"02/01/2020 17:00 - 02/01/2020 18:00","BZN|BG","5902.00","6350.00"
"02/01/2020 18:00 - 02/01/2020 19:00","BZN|BG","5859.00","6272.00"
"02/01/2020 19:00 - 02/01/2020 20:00","BZN|BG","5642.00","5988.00"
"02/01/2020 20:00 - 02/01/2020 21:00","BZN|BG","5429.00","5724.00"
"02/01/2020 21:00 - 02/01/2020 22:00","BZN|BG","5290.00","5531.00"
"02/01/2020 22:00 - 02/01/2020 23:00","BZN|BG","4988.00","5171.00"
"02/01/2020 23:00 - 03/01/2020 00:00","BZN|BG","4628.00","4433.00"
"03/01/2020 00:00 - 03/01/2020 01:00","BZN|BG","4381.00","4141.00"
"03/01/2020 01:00 - 03/01/2020 02:00","BZN|BG","4243.00","4004.00"
"03/01/2020 02:00 - 03/01/2020 03:00","BZN|BG","4211.00","3950.00"
"03/01/2020 03:00 - 03/01/2020 04:00","BZN|BG","4211.00","4001.00"
"03/01/2020 04:00 - 03/01/2020 05:00","BZN|BG","4327.00","4197.00"
"03/01/2020 05:00 - 03/01/2020 06:00","BZN|BG","4629.00","4771.00"
"03/01/2020 06:00 - 03/01/2020 07:00","BZN|BG","5091.00","5359.00"
"03/01/2020 07:00 - 03/01/2020 08:00","BZN|BG","5583.00","5748.00"
"03/01/2020 08:00 - 03/01/2020 09:00","BZN|BG","5798.00","5578.00"
"03/01/2020 09:00 - 03/01/2020 10:00","BZN|BG","5746.00","5508.00"
"03/01/2020 10:00 - 03/01/2020 11:00","BZN|BG","5577.00","5423.00"
"03/01/2020 11:00 - 03/01/2020 12:00","BZN|BG","5389.00","5300.00"
"03/01/2020 12:00 - 03/01/2020 13:00","BZN|BG","5278.00","5250.00"
"03/01/2020 13:00 - 03/01/2020 14:00","BZN|BG","5145.00","5160.00"
"03/01/2020 14:00 - 03/01/2020 15:00","BZN|BG","5147.00","5196.00"
"03/01/2020 15:00 - 03/01/2020 16:00","BZN|BG","5306.00","5563.00"
"03/01/2020 16:00 - 03/01/2020 17:00","BZN|BG","5703.00","5964.00"
"03/01/2020 17:00 - 03/01/2020 18:00","BZN|BG","5938.00","6050.00"
"03/01/2020 18:00 - 03/01/2020 19:00","BZN|BG","5865.00","6000.00"
"03/01/2020 19:00 - 03/01/2020 20:00","BZN|BG","5631.00","5679.00"
"03/01/2020 20:00 - 03/01/2020 21:00","BZN|BG","5399.00","5380.00"
"03/01/2020 21:00 - 03/01/2020 22:00","BZN|BG","5257.00","5102.00"
"03/01/2020 22:00 - 03/01/2020 23:00","BZN|BG","4950.00","4735.00"
"03/01/2020 23:00 - 04/01/2020 00:00","BZN|BG","4608.00","4580.00"
"04/01/2020 00:00 - 04/01/2020 01:00","BZN|BG","4364.00","4411.00"
"04/01/2020 01:00 - 04/01/2020 02:00","BZN|BG","4216.00","4235.00"
"04/01/2020 02:00 - 04/01/2020 03:00","BZN|BG","4172.00","4124.00"
"04/01/2020 03:00 - 04/01/2020 04:00","BZN|BG","4166.00","4120.00"
"04/01/2020 04:00 - 04/01/2020 05:00","BZN|BG","4226.00","4246.00"
"04/01/2020 05:00 - 04/01/2020 06:00","BZN|BG","4366.00","4460.00"
"04/01/2020 06:00 - 04/01/2020 07:00","BZN|BG","4624.00","4746.00"
"04/01/2020 07:00 - 04/01/2020 08:00","BZN|BG","5064.00","5149.00"
"04/01/2020 08:00 - 04/01/2020 09:00","BZN|BG","5320.00","5371.00"
"04/01/2020 09:00 - 04/01/2020 10:00","BZN|BG","5307.00","5380.00"
"04/01/2020 10:00 - 04/01/2020 11:00","BZN|BG","5187.00","5220.00"
"04/01/2020 11:00 - 04/01/2020 12:00","BZN|BG","5032.00","5020.00"
"04/01/2020 12:00 - 04/01/2020 13:00","BZN|BG","4857.00","4864.00"
"04/01/2020 13:00 - 04/01/2020 14:00","BZN|BG","4720.00","4752.00"
"04/01/2020 14:00 - 04/01/2020 15:00","BZN|BG","4754.00","4800.00"
"04/01/2020 15:00 - 04/01/2020 16:00","BZN|BG","4988.00","5124.00"
"04/01/2020 16:00 - 04/01/2020 17:00","BZN|BG","5492.00","5600.00"
"04/01/2020 17:00 - 04/01/2020 18:00","BZN|BG","5693.00","5755.00"
"04/01/2020 18:00 - 04/01/2020 19:00","BZN|BG","5561.00","5597.00"
"04/01/2020 19:00 - 04/01/2020 20:00","BZN|BG","5335.00","5381.00"
"04/01/2020 20:00 - 04/01/2020 21:00","BZN|BG","5095.00","5131.00"
"04/01/2020 21:00 - 04/01/2020 22:00","BZN|BG","4969.00","4937.00"
"04/01/2020 22:00 - 04/01/2020 23:00","BZN|BG","4695.00","4764.00"
"04/01/2020 23:00 - 05/01/2020 00:00","BZN|BG","4361.00","4508.00"
"05/01/2020 00:00 - 05/01/2020 01:00","BZN|BG","4130.00","4278.00"
"05/01/2020 01:00 - 05/01/2020 02:00","BZN|BG","3975.00","4143.00"
"05/01/2020 02:00 - 05/01/2020 03:00","BZN|BG","3913.00","4085.00"
"05/01/2020 03:00 - 05/01/2020 04:00","BZN|BG","3890.00","4066.00"
"05/01/2020 04:00 - 05/01/2020 05:00","BZN|BG","3924.00","4114.00"
"05/01/2020 05:00 - 05/01/2020 06:00","BZN|BG","4031.00","4226.00"
"05/01/2020 06:00 - 05/01/2020 07:00","BZN|BG","4230.00","4456.00"
"05/01/2020 07:00 - 05/01/2020 08:00","BZN|BG","4669.00","4815.00"
"05/01/2020 08:00 - 05/01/2020 09:00","BZN|BG","5088.00","5033.00"
"05/01/2020 09:00 - 05/01/2020 10:00","BZN|BG","5360.00","5019.00"
"05/01/2020 10:00 - 05/01/2020 11:00","BZN|BG","5456.00","4969.00"
"05/01/2020 11:00 - 05/01/2020 12:00","BZN|BG","5488.00","4869.00"
"05/01/2020 12:00 - 05/01/2020 13:00","BZN|BG","5456.00","4792.00"
"05/01/2020 13:00 - 05/01/2020 14:00","BZN|BG","5394.00","4731.00"
"05/01/2020 14:00 - 05/01/2020 15:00","BZN|BG","5421.00","4775.00"
"05/01/2020 15:00 - 05/01/2020 16:00","BZN|BG","5639.00","5094.00"
"05/01/2020 16:00 - 05/01/2020 17:00","BZN|BG","6020.00","5721.00"
"05/01/2020 17:00 - 05/01/2020 18:00","BZN|BG","6188.00","5920.00"
"05/01/2020 18:00 - 05/01/2020 19:00","BZN|BG","6045.00","5828.00"
"05/01/2020 19:00 - 05/01/2020 20:00","BZN|BG","5826.00","5629.00"
"05/01/2020 20:00 - 05/01/2020 21:00","BZN|BG","5500.00","5369.00"
"05/01/2020 21:00 - 05/01/2020 22:00","BZN|BG","5292.00","5162.00"
"05/01/2020 22:00 - 05/01/2020 23:00","BZN|BG","4917.00","4833.00"
"05/01/2020 23:00 - 06/01/2020 00:00","BZN|BG","4528.00","4374.00"
"06/01/2020 00:00 - 06/01/2020 01:00","BZN|BG","4303.00","4159.00"
"06/01/2020 01:00 - 06/01/2020 02:00","BZN|BG","4190.00","4058.00"
"06/01/2020 02:00 - 06/01/2020 03:00","BZN|BG","4155.00","3992.00"
"06/01/2020 03:00 - 06/01/2020 04:00","BZN|BG","4214.00","4014.00"
"06/01/2020 04:00 - 06/01/2020 05:00","BZN|BG","4399.00","4152.00"
"06/01/2020 05:00 - 06/01/2020 06:00","BZN|BG","4935.00","4422.00"
"06/01/2020 06:00 - 06/01/2020 07:00","BZN|BG","5517.00","4902.00"
"06/01/2020 07:00 - 06/01/2020 08:00","BZN|BG","5975.00","5466.00"
"06/01/2020 08:00 - 06/01/2020 09:00","BZN|BG","6156.00","5805.00"
"06/01/2020 09:00 - 06/01/2020 10:00","BZN|BG","6066.00","5804.00"
"06/01/2020 10:00 - 06/01/2020 11:00","BZN|BG","6050.00","5717.00"
"06/01/2020 11:00 - 06/01/2020 12:00","BZN|BG","5965.00","5641.00"
"06/01/2020 12:00 - 06/01/2020 13:00","BZN|BG","5940.00","5564.00"
"06/01/2020 13:00 - 06/01/2020 14:00","BZN|BG","5910.00","5500.00"
"06/01/2020 14:00 - 06/01/2020 15:00","BZN|BG","5946.00","5485.00"
"06/01/2020 15:00 - 06/01/2020 16:00","BZN|BG","6038.00","5654.00"
"06/01/2020 16:00 - 06/01/2020 17:00","BZN|BG","6204.00","6082.00"
"06/01/2020 17:00 - 06/01/2020 18:00","BZN|BG","6389.00","6230.00"
"06/01/2020 18:00 - 06/01/2020 19:00","BZN|BG","6318.00","6135.00"
"06/01/2020 19:00 - 06/01/2020 20:00","BZN|BG","6099.00","5925.00"
"06/01/2020 20:00 - 06/01/2020 21:00","BZN|BG","5824.00","5606.00"
"06/01/2020 21:00 - 06/01/2020 22:00","BZN|BG","5623.00","5410.00"
"06/01/2020 22:00 - 06/01/2020 23:00","BZN|BG","5239.00","5034.00"
"06/01/2020 23:00 - 07/01/2020 00:00","BZN|BG","4822.00","4979.00"
"07/01/2020 00:00 - 07/01/2020 01:00","BZN|BG","4583.00","4711.00"
"07/01/2020 01:00 - 07/01/2020 02:00","BZN|BG","4466.00","4548.00"
"07/01/2020 02:00 - 07/01/2020 03:00","BZN|BG","4430.00","4469.00"
"07/01/2020 03:00 - 07/01/2020 04:00","BZN|BG","4473.00","4466.00"
"07/01/2020 04:00 - 07/01/2020 05:00","BZN|BG","4649.00","4581.00"
"07/01/2020 05:00 - 07/01/2020 06:00","BZN|BG","5162.00","4881.00"
"07/01/2020 06:00 - 07/01/2020 07:00","BZN|BG","5740.00","5370.00"
"07/01/2020 07:00 - 07/01/2020 08:00","BZN|BG","6160.00","5973.00"
"07/01/2020 08:00 - 07/01/2020 09:00","BZN|BG","6304.00","6320.00"
"07/01/2020 09:00 - 07/01/2020 10:00","BZN|BG","6155.00","6335.00"
"07/01/2020 10:00 - 07/01/2020 11:00","BZN|BG","5995.00","6290.00"
"07/01/2020 11:00 - 07/01/2020 12:00","BZN|BG","5818.00","6214.00"
"07/01/2020 12:00 - 07/01/2020 13:00","BZN|BG","5723.00","6155.00"
"07/01/2020 13:00 - 07/01/2020 14:00","BZN|BG","5634.00","6108.00"
"07/01/2020 14:00 - 07/01/2020 15:00","BZN|BG","5678.00","6153.00"
"07/01/2020 15:00 - 07/01/2020 16:00","BZN|BG","5813.00","6299.00"
"07/01/2020 16:00 - 07/01/2020 17:00","BZN|BG","6187.00","6592.00"
"07/01/2020 17:00 - 07/01/2020 18:00","BZN|BG","6503.00","6702.00"
"07/01/2020 18:00 - 07/01/2020 19:00","BZN|BG","6407.00","6542.00"
"07/01/2020 19:00 - 07/01/2020 20:00","BZN|BG","6164.00","6242.00"
"07/01/2020 20:00 - 07/01/2020 21:00","BZN|BG","5927.00","5974.00"
"07/01/2020 21:00 - 07/01/2020 22:00","BZN|BG","5761.00","5829.00"
"07/01/2020 22:00 - 07/01/2020 23:00","BZN|BG","5395.00","5587.00"
"07/01/2020 23:00 - 08/01/2020 00:00","BZN|BG","4978.00","4909.00"
"08/01/2020 00:00 - 08/01/2020 01:00","BZN|BG","4736.00","4708.00"
"08/01/2020 01:00 - 08/01/2020 02:00","BZN|BG","4621.00","4584.00"
"08/01/2020 02:00 - 08/01/2020 03:00","BZN|BG","4585.00","4521.00"
"08/01/2020 03:00 - 08/01/2020 04:00","BZN|BG","4610.00","4511.00"
"08/01/2020 04:00 - 08/01/2020 05:00","BZN|BG","4790.00","4623.00"
"08/01/2020 05:00 - 08/01/2020 06:00","BZN|BG","5328.00","4917.00"
"08/01/2020 06:00 - 08/01/2020 07:00","BZN|BG","5930.00","5405.00"
"08/01/2020 07:00 - 08/01/2020 08:00","BZN|BG","6344.00","6009.00"
"08/01/2020 08:00 - 08/01/2020 09:00","BZN|BG","6415.00","6346.00"
"08/01/2020 09:00 - 08/01/2020 10:00","BZN|BG","6240.00","6356.00"
"08/01/2020 10:00 - 08/01/2020 11:00","BZN|BG","6050.00","6270.00"
"08/01/2020 11:00 - 08/01/2020 12:00","BZN|BG","5844.00","6098.00"
"08/01/2020 12:00 - 08/01/2020 13:00","BZN|BG","5745.00","5968.00"
"08/01/2020 13:00 - 08/01/2020 14:00","BZN|BG","5669.00","5861.00"
"08/01/2020 14:00 - 08/01/2020 15:00","BZN|BG","5682.00","5927.00"
"08/01/2020 15:00 - 08/01/2020 16:00","BZN|BG","5815.00","6120.00"
"08/01/2020 16:00 - 08/01/2020 17:00","BZN|BG","6217.00","6508.00"
"08/01/2020 17:00 - 08/01/2020 18:00","BZN|BG","6560.00","6657.00"
"08/01/2020 18:00 - 08/01/2020 19:00","BZN|BG","6547.00","6495.00"
"08/01/2020 19:00 - 08/01/2020 20:00","BZN|BG","6311.00","6178.00"
"08/01/2020 20:00 - 08/01/2020 21:00","BZN|BG","6066.00","5903.00"
"08/01/2020 21:00 - 08/01/2020 22:00","BZN|BG","5812.00","5758.00"
"08/01/2020 22:00 - 08/01/2020 23:00","BZN|BG","5375.00","5516.00"
"08/01/2020 23:00 - 09/01/2020 00:00","BZN|BG","4941.00","4946.00"
"09/01/2020 00:00 - 09/01/2020 01:00","BZN|BG","4677.00","4727.00"
"09/01/2020 01:00 - 09/01/2020 02:00","BZN|BG","4568.00","4601.00"
"09/01/2020 02:00 - 09/01/2020 03:00","BZN|BG","4531.00","4541.00"
"09/01/2020 03:00 - 09/01/2020 04:00","BZN|BG","4588.00","4540.00"
"09/01/2020 04:00 - 09/01/2020 05:00","BZN|BG","4749.00","4730.00"
"09/01/2020 05:00 - 09/01/2020 06:00","BZN|BG","5335.00","5208.00"
"09/01/2020 06:00 - 09/01/2020 07:00","BZN|BG","5938.00","5730.00"
"09/01/2020 07:00 - 09/01/2020 08:00","BZN|BG","6348.00","6203.00"
"09/01/2020 08:00 - 09/01/2020 09:00","BZN|BG","6459.00","6339.00"
"09/01/2020 09:00 - 09/01/2020 10:00","BZN|BG","6250.00","6299.00"
"09/01/2020 10:00 - 09/01/2020 11:00","BZN|BG","6028.00","6171.00"
"09/01/2020 11:00 - 09/01/2020 12:00","BZN|BG","5805.00","5974.00"
"09/01/2020 12:00 - 09/01/2020 13:00","BZN|BG","5696.00","5840.00"
"09/01/2020 13:00 - 09/01/2020 14:00","BZN|BG","5616.00","5736.00"
"09/01/2020 14:00 - 09/01/2020 15:00","BZN|BG","5611.00","5807.00"
"09/01/2020 15:00 - 09/01/2020 16:00","BZN|BG","5765.00","5995.00"
"09/01/2020 16:00 - 09/01/2020 17:00","BZN|BG","6122.00","6398.00"
"09/01/2020 17:00 - 09/01/2020 18:00","BZN|BG","6440.00","6581.00"
"09/01/2020 18:00 - 09/01/2020 19:00","BZN|BG","6393.00","6447.00"
"09/01/2020 19:00 - 09/01/2020 20:00","BZN|BG","6156.00","6158.00"
"09/01/2020 20:00 - 09/01/2020 21:00","BZN|BG","5926.00","5904.00"
"09/01/2020 21:00 - 09/01/2020 22:00","BZN|BG","5691.00","5761.00"
"09/01/2020 22:00 - 09/01/2020 23:00","BZN|BG","5273.00","5506.00"
"09/01/2020 23:00 - 10/01/2020 00:00","BZN|BG","4842.00","4851.00"
"10/01/2020 00:00 - 10/01/2020 01:00","BZN|BG","4581.00","4620.00"
"10/01/2020 01:00 - 10/01/2020 02:00","BZN|BG","4467.00","4492.00"
"10/01/2020 02:00 - 10/01/2020 03:00","BZN|BG","4443.00","4435.00"
"10/01/2020 03:00 - 10/01/2020 04:00","BZN|BG","4480.00","4440.00"
"10/01/2020 04:00 - 10/01/2020 05:00","BZN|BG","4654.00","4689.00"
"10/01/2020 05:00 - 10/01/2020 06:00","BZN|BG","5177.00","5230.00"
"10/01/2020 06:00 - 10/01/2020 07:00","BZN|BG","5768.00","5800.00"
"10/01/2020 07:00 - 10/01/2020 08:00","BZN|BG","6133.00","6190.00"
"10/01/2020 08:00 - 10/01/2020 09:00","BZN|BG","6195.00","6250.00"
"10/01/2020 09:00 - 10/01/2020 10:00","BZN|BG","5966.00","6144.00"
"10/01/2020 10:00 - 10/01/2020 11:00","BZN|BG","5746.00","5978.00"
"10/01/2020 11:00 - 10/01/2020 12:00","BZN|BG","5511.00","5740.00"
"10/01/2020 12:00 - 10/01/2020 13:00","BZN|BG","5412.00","5593.00"
"10/01/2020 13:00 - 10/01/2020 14:00","BZN|BG","5333.00","5487.00"
"10/01/2020 14:00 - 10/01/2020 15:00","BZN|BG","5334.00","5567.00"
"10/01/2020 15:00 - 10/01/2020 16:00","BZN|BG","5440.00","5774.00"
"10/01/2020 16:00 - 10/01/2020 17:00","BZN|BG","5832.00","6225.00"
"10/01/2020 17:00 - 10/01/2020 18:00","BZN|BG","6177.00","6461.00"
"10/01/2020 18:00 - 10/01/2020 19:00","BZN|BG","6125.00","6336.00"
"10/01/2020 19:00 - 10/01/2020 20:00","BZN|BG","5882.00","6009.00"
"10/01/2020 20:00 - 10/01/2020 21:00","BZN|BG","5626.00","5718.00"
"10/01/2020 21:00 - 10/01/2020 22:00","BZN|BG","5385.00","5532.00"
"10/01/2020 22:00 - 10/01/2020 23:00","BZN|BG","5065.00","5206.00"
"10/01/2020 23:00 - 11/01/2020 00:00","BZN|BG","4731.00","4712.00"
"11/01/2020 00:00 - 11/01/2020 01:00","BZN|BG","4479.00","4493.00"
"11/01/2020 01:00 - 11/01/2020 02:00","BZN|BG","4353.00","4369.00"
"11/01/2020 02:00 - 11/01/2020 03:00","BZN|BG","4294.00","4334.00"
"11/01/2020 03:00 - 11/01/2020 04:00","BZN|BG","4310.00","4327.00"
"11/01/2020 04:00 - 11/01/2020 05:00","BZN|BG","4359.00","4412.00"
"11/01/2020 05:00 - 11/01/2020 06:00","BZN|BG","4542.00","4617.00"
"11/01/2020 06:00 - 11/01/2020 07:00","BZN|BG","4827.00","4964.00"
"11/01/2020 07:00 - 11/01/2020 08:00","BZN|BG","5299.00","5500.00"
"11/01/2020 08:00 - 11/01/2020 09:00","BZN|BG","5587.00","5795.00"
"11/01/2020 09:00 - 11/01/2020 10:00","BZN|BG","5515.00","5769.00"
"11/01/2020 10:00 - 11/01/2020 11:00","BZN|BG","5363.00","5594.00"
"11/01/2020 11:00 - 11/01/2020 12:00","BZN|BG","5300.00","5380.00"
"11/01/2020 12:00 - 11/01/2020 13:00","BZN|BG","5177.00","5190.00"
"11/01/2020 13:00 - 11/01/2020 14:00","BZN|BG","5099.00","5085.00"
"11/01/2020 14:00 - 11/01/2020 15:00","BZN|BG","5132.00","5139.00"
"11/01/2020 15:00 - 11/01/2020 16:00","BZN|BG","5350.00","5359.00"
"11/01/2020 16:00 - 11/01/2020 17:00","BZN|BG","5737.00","5788.00"
"11/01/2020 17:00 - 11/01/2020 18:00","BZN|BG","5883.00","5966.00"
"11/01/2020 18:00 - 11/01/2020 19:00","BZN|BG","5718.00","5806.00"
"11/01/2020 19:00 - 11/01/2020 20:00","BZN|BG","5422.00","5537.00"
"11/01/2020 20:00 - 11/01/2020 21:00","BZN|BG","5193.00","5247.00"
"11/01/2020 21:00 - 11/01/2020 22:00","BZN|BG","5033.00","5099.00"
"11/01/2020 22:00 - 11/01/2020 23:00","BZN|BG","4747.00","4772.00"
"11/01/2020 23:00 - 12/01/2020 00:00","BZN|BG","4491.00","4545.00"
"12/01/2020 00:00 - 12/01/2020 01:00","BZN|BG","4264.00","4363.00"
"12/01/2020 01:00 - 12/01/2020 02:00","BZN|BG","4121.00","4252.00"
"12/01/2020 02:00 - 12/01/2020 03:00","BZN|BG","4049.00","4201.00"
"12/01/2020 03:00 - 12/01/2020 04:00","BZN|BG","4024.00","4181.00"
"12/01/2020 04:00 - 12/01/2020 05:00","BZN|BG","4044.00","4213.00"
"12/01/2020 05:00 - 12/01/2020 06:00","BZN|BG","4176.00","4293.00"
"12/01/2020 06:00 - 12/01/2020 07:00","BZN|BG","4406.00","4450.00"
"12/01/2020 07:00 - 12/01/2020 08:00","BZN|BG","4834.00","4769.00"
"12/01/2020 08:00 - 12/01/2020 09:00","BZN|BG","5231.00","5091.00"
"12/01/2020 09:00 - 12/01/2020 10:00","BZN|BG","5456.00","5284.00"
"12/01/2020 10:00 - 12/01/2020 11:00","BZN|BG","5507.00","5366.00"
"12/01/2020 11:00 - 12/01/2020 12:00","BZN|BG","5542.00","5385.00"
"12/01/2020 12:00 - 12/01/2020 13:00","BZN|BG","5416.00","5100.00"
"12/01/2020 13:00 - 12/01/2020 14:00","BZN|BG","5265.00","4865.00"
"12/01/2020 14:00 - 12/01/2020 15:00","BZN|BG","5254.00","4817.00"
"12/01/2020 15:00 - 12/01/2020 16:00","BZN|BG","5431.00","4950.00"
"12/01/2020 16:00 - 12/01/2020 17:00","BZN|BG","5875.00","5500.00"
"12/01/2020 17:00 - 12/01/2020 18:00","BZN|BG","6092.00","5929.00"
"12/01/2020 18:00 - 12/01/2020 19:00","BZN|BG","5991.00","5812.00"
"12/01/2020 19:00 - 12/01/2020 20:00","BZN|BG","5741.00","5621.00"
"12/01/2020 20:00 - 12/01/2020 21:00","BZN|BG","5451.00","5336.00"
"12/01/2020 21:00 - 12/01/2020 22:00","BZN|BG","5177.00","5135.00"
"12/01/2020 22:00 - 12/01/2020 23:00","BZN|BG","4828.00","4799.00"
"12/01/2020 23:00 - 13/01/2020 00:00","BZN|BG","4495.00","4452.00"
"13/01/2020 00:00 - 13/01/2020 01:00","BZN|BG","4271.00","4206.00"
"13/01/2020 01:00 - 13/01/2020 02:00","BZN|BG","4155.00","4142.00"
"13/01/2020 02:00 - 13/01/2020 03:00","BZN|BG","4086.00","4101.00"
"13/01/2020 03:00 - 13/01/2020 04:00","BZN|BG","4135.00","4177.00"
"13/01/2020 04:00 - 13/01/2020 05:00","BZN|BG","4351.00","4364.00"
"13/01/2020 05:00 - 13/01/2020 06:00","BZN|BG","4921.00","4898.00"
"13/01/2020 06:00 - 13/01/2020 07:00","BZN|BG","5537.00","5478.00"
"13/01/2020 07:00 - 13/01/2020 08:00","BZN|BG","5983.00","5917.00"
"13/01/2020 08:00 - 13/01/2020 09:00","BZN|BG","6157.00","6081.00"
"13/01/2020 09:00 - 13/01/2020 10:00","BZN|BG","6000.00","5938.00"
"13/01/2020 10:00 - 13/01/2020 11:00","BZN|BG","5838.00","5925.00"
"13/01/2020 11:00 - 13/01/2020 12:00","BZN|BG","5660.00","5798.00"
"13/01/2020 12:00 - 13/01/2020 13:00","BZN|BG","5618.00","5806.00"
"13/01/2020 13:00 - 13/01/2020 14:00","BZN|BG","5491.00","5804.00"
"13/01/2020 14:00 - 13/01/2020 15:00","BZN|BG","5488.00","5839.00"
"13/01/2020 15:00 - 13/01/2020 16:00","BZN|BG","5588.00","5940.00"
"13/01/2020 16:00 - 13/01/2020 17:00","BZN|BG","5899.00","6097.00"
"13/01/2020 17:00 - 13/01/2020 18:00","BZN|BG","6215.00","6248.00"
"13/01/2020 18:00 - 13/01/2020 19:00","BZN|BG","6174.00","6194.00"
"13/01/2020 19:00 - 13/01/2020 20:00","BZN|BG","5935.00","5945.00"
"13/01/2020 20:00 - 13/01/2020 21:00","BZN|BG","5660.00","5664.00"
"13/01/2020 21:00 - 13/01/2020 22:00","BZN|BG","5391.00","5445.00"
"13/01/2020 22:00 - 13/01/2020 23:00","BZN|BG","5006.00","5020.00"
"13/01/2020 23:00 - 14/01/2020 00:00","BZN|BG","4664.00","4633.00"
"14/01/2020 00:00 - 14/01/2020 01:00","BZN|BG","4458.00","4397.00"
"14/01/2020 01:00 - 14/01/2020 02:00","BZN|BG","4339.00","4298.00"
"14/01/2020 02:00 - 14/01/2020 03:00","BZN|BG","4325.00","4269.00"
"14/01/2020 03:00 - 14/01/2020 04:00","BZN|BG","4386.00","4307.00"
"14/01/2020 04:00 - 14/01/2020 05:00","BZN|BG","4546.00","4494.00"
"14/01/2020 05:00 - 14/01/2020 06:00","BZN|BG","5066.00","5029.00"
"14/01/2020 06:00 - 14/01/2020 07:00","BZN|BG","5667.00","5649.00"
"14/01/2020 07:00 - 14/01/2020 08:00","BZN|BG","6063.00","6070.00"
"14/01/2020 08:00 - 14/01/2020 09:00","BZN|BG","6209.00","6165.00"
"14/01/2020 09:00 - 14/01/2020 10:00","BZN|BG","6041.00","6069.00"
"14/01/2020 10:00 - 14/01/2020 11:00","BZN|BG","5895.00","5977.00"
