"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2023 20:00 - 03/01/2023 21:00","BZN|BG","5167.64","4366.00"
"03/01/2023 21:00 - 03/01/2023 22:00","BZN|BG","4929.16","4275.00"
"03/01/2023 22:00 - 03/01/2023 23:00","BZN|BG","4597.87","4126.00"
"03/01/2023 23:00 - 04/01/2023 00:00","BZN|BG","4255.59","4134.00"
"04/01/2023 00:00 - 04/01/2023 01:00","BZN|BG","4052.43","3880.00"
"04/01/2023 01:00 - 04/01/2023 02:00","BZN|BG","3934.81","3752.00"
"04/01/2023 02:00 - 04/01/2023 03:00","BZN|BG","3913.24","3688.00"
"04/01/2023 03:00 - 04/01/2023 04:00","BZN|BG","3956.67","3706.00"
"04/01/2023 04:00 - 04/01/2023 05:00","BZN|BG","4096.19","3825.00"
"04/01/2023 05:00 - 04/01/2023 06:00","BZN|BG","4567.22","4113.00"
"04/01/2023 06:00 - 04/01/2023 07:00","BZN|BG","5076.47","4552.00"
"04/01/2023 07:00 - 04/01/2023 08:00","BZN|BG","5441.16","5131.00"
"04/01/2023 08:00 - 04/01/2023 09:00","BZN|BG","5557.78","5354.00"
"04/01/2023 09:00 - 04/01/2023 10:00","BZN|BG","5424.99","5143.00"
"04/01/2023 10:00 - 04/01/2023 11:00","BZN|BG","5362.65","4886.00"
"04/01/2023 11:00 - 04/01/2023 12:00","BZN|BG","5254.54","4656.00"
"04/01/2023 12:00 - 04/01/2023 13:00","BZN|BG","5198.00","4566.00"
"04/01/2023 13:00 - 04/01/2023 14:00","BZN|BG","5152.99","4541.00"
"04/01/2023 14:00 - 04/01/2023 15:00","BZN|BG","5223.17","4698.00"
"04/01/2023 15:00 - 04/01/2023 16:00","BZN|BG","5346.03","4994.00"
"04/01/2023 16:00 - 04/01/2023 17:00","BZN|BG","5629.24","5490.00"
"04/01/2023 17:00 - 04/01/2023 18:00","BZN|BG","5822.38","5668.00"
"04/01/2023 18:00 - 04/01/2023 19:00","BZN|BG","5718.46","5550.00"
"04/01/2023 19:00 - 04/01/2023 20:00","BZN|BG","5486.90","5304.00"
"04/01/2023 20:00 - 04/01/2023 21:00","BZN|BG","5219.78","5026.00"
"04/01/2023 21:00 - 04/01/2023 22:00","BZN|BG","5039.26","4823.00"
"04/01/2023 22:00 - 04/01/2023 23:00","BZN|BG","4657.97","4502.00"
"04/01/2023 23:00 - 05/01/2023 00:00","BZN|BG","4273.13","4432.00"
"05/01/2023 00:00 - 05/01/2023 01:00","BZN|BG","4071.18","4223.00"
"05/01/2023 01:00 - 05/01/2023 02:00","BZN|BG","3926.90","4121.00"
"05/01/2023 02:00 - 05/01/2023 03:00","BZN|BG","3877.82","4071.00"
"05/01/2023 03:00 - 05/01/2023 04:00","BZN|BG","3927.65","4096.00"
"05/01/2023 04:00 - 05/01/2023 05:00","BZN|BG","4082.67","4220.00"
"05/01/2023 05:00 - 05/01/2023 06:00","BZN|BG","4465.69","4529.00"
"05/01/2023 06:00 - 05/01/2023 07:00","BZN|BG","4991.29","4959.00"
"05/01/2023 07:00 - 05/01/2023 08:00","BZN|BG","5348.02","5456.00"
"05/01/2023 08:00 - 05/01/2023 09:00","BZN|BG","5432.25","5681.00"
"05/01/2023 09:00 - 05/01/2023 10:00","BZN|BG","5211.94","5539.00"
"05/01/2023 10:00 - 05/01/2023 11:00","BZN|BG","5002.04","5336.00"
"05/01/2023 11:00 - 05/01/2023 12:00","BZN|BG","4843.28","5191.00"
"05/01/2023 12:00 - 05/01/2023 13:00","BZN|BG","4815.79","5136.00"
"05/01/2023 13:00 - 05/01/2023 14:00","BZN|BG","4796.99","5127.00"
"05/01/2023 14:00 - 05/01/2023 15:00","BZN|BG","4862.90","5218.00"
"05/01/2023 15:00 - 05/01/2023 16:00","BZN|BG","4991.20","5397.00"
"05/01/2023 16:00 - 05/01/2023 17:00","BZN|BG","5402.92","5709.00"
"05/01/2023 17:00 - 05/01/2023 18:00","BZN|BG","5701.80","5898.00"
"05/01/2023 18:00 - 05/01/2023 19:00","BZN|BG","5593.91","5801.00"
"05/01/2023 19:00 - 05/01/2023 20:00","BZN|BG","5393.50","5539.00"
"05/01/2023 20:00 - 05/01/2023 21:00","BZN|BG","5164.26","5289.00"
"05/01/2023 21:00 - 05/01/2023 22:00","BZN|BG","5018.93","5091.00"
"05/01/2023 22:00 - 05/01/2023 23:00","BZN|BG","4658.23","4793.00"
"05/01/2023 23:00 - 06/01/2023 00:00","BZN|BG","4022.12","4335.00"
"06/01/2023 00:00 - 06/01/2023 01:00","BZN|BG","3789.41","4114.00"
"06/01/2023 01:00 - 06/01/2023 02:00","BZN|BG","3680.11","4004.00"
"06/01/2023 02:00 - 06/01/2023 03:00","BZN|BG","3606.56","3956.00"
"06/01/2023 03:00 - 06/01/2023 04:00","BZN|BG","3627.58","3982.00"
"06/01/2023 04:00 - 06/01/2023 05:00","BZN|BG","3769.52","4098.00"
"06/01/2023 05:00 - 06/01/2023 06:00","BZN|BG","4233.39","4417.00"
"06/01/2023 06:00 - 06/01/2023 07:00","BZN|BG","4676.23","4835.00"
"06/01/2023 07:00 - 06/01/2023 08:00","BZN|BG","4890.01","5271.00"
"06/01/2023 08:00 - 06/01/2023 09:00","BZN|BG","4715.09","5468.00"
"06/01/2023 09:00 - 06/01/2023 10:00","BZN|BG","4368.52","5283.00"
"06/01/2023 10:00 - 06/01/2023 11:00","BZN|BG","4221.69","5060.00"
"06/01/2023 11:00 - 06/01/2023 12:00","BZN|BG","4045.57","4887.00"
"06/01/2023 12:00 - 06/01/2023 13:00","BZN|BG","4121.74","4823.00"
"06/01/2023 13:00 - 06/01/2023 14:00","BZN|BG","4272.05","4812.00"
"06/01/2023 14:00 - 06/01/2023 15:00","BZN|BG","4549.19","4929.00"
"06/01/2023 15:00 - 06/01/2023 16:00","BZN|BG","4873.18","5153.00"
"06/01/2023 16:00 - 06/01/2023 17:00","BZN|BG","5275.92","5547.00"
"06/01/2023 17:00 - 06/01/2023 18:00","BZN|BG","5515.90","5781.00"
"06/01/2023 18:00 - 06/01/2023 19:00","BZN|BG","5394.59","5677.00"
"06/01/2023 19:00 - 06/01/2023 20:00","BZN|BG","5163.11","5401.00"
"06/01/2023 20:00 - 06/01/2023 21:00","BZN|BG","4919.94","5137.00"
"06/01/2023 21:00 - 06/01/2023 22:00","BZN|BG","4833.60","4930.00"
"06/01/2023 22:00 - 06/01/2023 23:00","BZN|BG","4574.05","4601.00"
"06/01/2023 23:00 - 07/01/2023 00:00","BZN|BG","4283.41","4188.00"
"07/01/2023 00:00 - 07/01/2023 01:00","BZN|BG","4069.72","3973.00"
"07/01/2023 01:00 - 07/01/2023 02:00","BZN|BG","3963.31","3847.00"
"07/01/2023 02:00 - 07/01/2023 03:00","BZN|BG","3933.87","3801.00"
"07/01/2023 03:00 - 07/01/2023 04:00","BZN|BG","3943.08","3809.00"
"07/01/2023 04:00 - 07/01/2023 05:00","BZN|BG","3997.07","3862.00"
"07/01/2023 05:00 - 07/01/2023 06:00","BZN|BG","4155.73","3978.00"
"07/01/2023 06:00 - 07/01/2023 07:00","BZN|BG","4451.50","4218.00"
"07/01/2023 07:00 - 07/01/2023 08:00","BZN|BG","4835.27","4605.00"
"07/01/2023 08:00 - 07/01/2023 09:00","BZN|BG","4835.94","4867.00"
"07/01/2023 09:00 - 07/01/2023 10:00","BZN|BG","4576.30","4735.00"
"07/01/2023 10:00 - 07/01/2023 11:00","BZN|BG","4262.03","4521.00"
"07/01/2023 11:00 - 07/01/2023 12:00","BZN|BG","4081.61","4362.00"
"07/01/2023 12:00 - 07/01/2023 13:00","BZN|BG","3966.15","4244.00"
"07/01/2023 13:00 - 07/01/2023 14:00","BZN|BG","3978.13","4270.00"
"07/01/2023 14:00 - 07/01/2023 15:00","BZN|BG","4235.60","4490.00"
"07/01/2023 15:00 - 07/01/2023 16:00","BZN|BG","4610.40","4835.00"
"07/01/2023 16:00 - 07/01/2023 17:00","BZN|BG","5165.88","5170.00"
"07/01/2023 17:00 - 07/01/2023 18:00","BZN|BG","5468.60","5399.00"
"07/01/2023 18:00 - 07/01/2023 19:00","BZN|BG","5317.74","5344.00"
"07/01/2023 19:00 - 07/01/2023 20:00","BZN|BG","5110.79","5054.00"
"07/01/2023 20:00 - 07/01/2023 21:00","BZN|BG","4916.88","4817.00"
"07/01/2023 21:00 - 07/01/2023 22:00","BZN|BG","4853.07","4606.00"
"07/01/2023 22:00 - 07/01/2023 23:00","BZN|BG","4674.89","4441.00"
"07/01/2023 23:00 - 08/01/2023 00:00","BZN|BG","4402.49","4408.00"
"08/01/2023 00:00 - 08/01/2023 01:00","BZN|BG","4183.57","4350.00"
"08/01/2023 01:00 - 08/01/2023 02:00","BZN|BG","4056.41","4262.00"
"08/01/2023 02:00 - 08/01/2023 03:00","BZN|BG","4006.26","4096.00"
"08/01/2023 03:00 - 08/01/2023 04:00","BZN|BG","3991.20","4109.00"
"08/01/2023 04:00 - 08/01/2023 05:00","BZN|BG","4044.20","4126.00"
"08/01/2023 05:00 - 08/01/2023 06:00","BZN|BG","4189.13","4189.00"
"08/01/2023 06:00 - 08/01/2023 07:00","BZN|BG","4437.35","4356.00"
"08/01/2023 07:00 - 08/01/2023 08:00","BZN|BG","4886.47","4875.00"
"08/01/2023 08:00 - 08/01/2023 09:00","BZN|BG","5143.13","5193.00"
"08/01/2023 09:00 - 08/01/2023 10:00","BZN|BG","5080.57","5102.00"
"08/01/2023 10:00 - 08/01/2023 11:00","BZN|BG","4948.57","4956.00"
"08/01/2023 11:00 - 08/01/2023 12:00","BZN|BG","4791.55","4784.00"
"08/01/2023 12:00 - 08/01/2023 13:00","BZN|BG","4644.29","4534.00"
"08/01/2023 13:00 - 08/01/2023 14:00","BZN|BG","4545.08","4552.00"
"08/01/2023 14:00 - 08/01/2023 15:00","BZN|BG","4602.32","4683.00"
"08/01/2023 15:00 - 08/01/2023 16:00","BZN|BG","4920.31","5001.00"
"08/01/2023 16:00 - 08/01/2023 17:00","BZN|BG","5499.88","5527.00"
"08/01/2023 17:00 - 08/01/2023 18:00","BZN|BG","5802.81","5809.00"
"08/01/2023 18:00 - 08/01/2023 19:00","BZN|BG","5714.73","5765.00"
"08/01/2023 19:00 - 08/01/2023 20:00","BZN|BG","5519.38","5497.00"
"08/01/2023 20:00 - 08/01/2023 21:00","BZN|BG","5227.68","5274.00"
"08/01/2023 21:00 - 08/01/2023 22:00","BZN|BG","5043.40","5154.00"
"08/01/2023 22:00 - 08/01/2023 23:00","BZN|BG","4739.21","4772.00"
"08/01/2023 23:00 - 09/01/2023 00:00","BZN|BG","4410.42","4527.00"
"09/01/2023 00:00 - 09/01/2023 01:00","BZN|BG","4190.34","4292.00"
"09/01/2023 01:00 - 09/01/2023 02:00","BZN|BG","4099.50","4177.00"
"09/01/2023 02:00 - 09/01/2023 03:00","BZN|BG","4058.23","4138.00"
"09/01/2023 03:00 - 09/01/2023 04:00","BZN|BG","4118.64","4138.00"
"09/01/2023 04:00 - 09/01/2023 05:00","BZN|BG","4314.19","4270.00"
"09/01/2023 05:00 - 09/01/2023 06:00","BZN|BG","4844.48","4498.00"
"09/01/2023 06:00 - 09/01/2023 07:00","BZN|BG","5404.19","4879.00"
"09/01/2023 07:00 - 09/01/2023 08:00","BZN|BG","5890.42","5455.00"
"09/01/2023 08:00 - 09/01/2023 09:00","BZN|BG","6027.40","5816.00"
"09/01/2023 09:00 - 09/01/2023 10:00","BZN|BG","5853.04","5731.00"
"09/01/2023 10:00 - 09/01/2023 11:00","BZN|BG","5662.13","5499.00"
"09/01/2023 11:00 - 09/01/2023 12:00","BZN|BG","5491.51","5352.00"
"09/01/2023 12:00 - 09/01/2023 13:00","BZN|BG","5436.54","5219.00"
"09/01/2023 13:00 - 09/01/2023 14:00","BZN|BG","5401.68","5201.00"
"09/01/2023 14:00 - 09/01/2023 15:00","BZN|BG","5446.12","5291.00"
"09/01/2023 15:00 - 09/01/2023 16:00","BZN|BG","5555.49","5535.00"
"09/01/2023 16:00 - 09/01/2023 17:00","BZN|BG","5847.25","5896.00"
"09/01/2023 17:00 - 09/01/2023 18:00","BZN|BG","6061.50","6126.00"
"09/01/2023 18:00 - 09/01/2023 19:00","BZN|BG","6020.18","6082.00"
"09/01/2023 19:00 - 09/01/2023 20:00","BZN|BG","5779.60","5862.00"
"09/01/2023 20:00 - 09/01/2023 21:00","BZN|BG","5524.46","5642.00"
"09/01/2023 21:00 - 09/01/2023 22:00","BZN|BG","5286.09","5402.00"
"09/01/2023 22:00 - 09/01/2023 23:00","BZN|BG","4921.75","5048.00"
"09/01/2023 23:00 - 10/01/2023 00:00","BZN|BG","4548.60","4609.00"
"10/01/2023 00:00 - 10/01/2023 01:00","BZN|BG","4328.63","4397.00"
"10/01/2023 01:00 - 10/01/2023 02:00","BZN|BG","4210.47","4287.00"
"10/01/2023 02:00 - 10/01/2023 03:00","BZN|BG","4164.29","4240.00"
"10/01/2023 03:00 - 10/01/2023 04:00","BZN|BG","4174.80","4287.00"
"10/01/2023 04:00 - 10/01/2023 05:00","BZN|BG","4349.94","4463.00"
"10/01/2023 05:00 - 10/01/2023 06:00","BZN|BG","4829.50","4973.00"
"10/01/2023 06:00 - 10/01/2023 07:00","BZN|BG","5310.85","5570.00"
"10/01/2023 07:00 - 10/01/2023 08:00","BZN|BG","5685.73","5997.00"
"10/01/2023 08:00 - 10/01/2023 09:00","BZN|BG","5901.24","6110.00"
"10/01/2023 09:00 - 10/01/2023 10:00","BZN|BG","5899.83","5917.00"
"10/01/2023 10:00 - 10/01/2023 11:00","BZN|BG","5944.15","5732.00"
"10/01/2023 11:00 - 10/01/2023 12:00","BZN|BG","5873.76","5607.00"
"10/01/2023 12:00 - 10/01/2023 13:00","BZN|BG","5817.04","5576.00"
"10/01/2023 13:00 - 10/01/2023 14:00","BZN|BG","5763.21","5584.00"
"10/01/2023 14:00 - 10/01/2023 15:00","BZN|BG","5748.38","5662.00"
"10/01/2023 15:00 - 10/01/2023 16:00","BZN|BG","5740.10","5786.00"
"10/01/2023 16:00 - 10/01/2023 17:00","BZN|BG","5934.28","6031.00"
"10/01/2023 17:00 - 10/01/2023 18:00","BZN|BG","6117.98","6240.00"
"10/01/2023 18:00 - 10/01/2023 19:00","BZN|BG","6056.28","6131.00"
"10/01/2023 19:00 - 10/01/2023 20:00","BZN|BG","5817.38","5844.00"
"10/01/2023 20:00 - 10/01/2023 21:00","BZN|BG","5546.60","5591.00"
"10/01/2023 21:00 - 10/01/2023 22:00","BZN|BG","5285.52","5411.00"
"10/01/2023 22:00 - 10/01/2023 23:00","BZN|BG","4856.05","5069.00"
"10/01/2023 23:00 - 11/01/2023 00:00","BZN|BG","4514.07","4617.00"
"11/01/2023 00:00 - 11/01/2023 01:00","BZN|BG","4266.84","4391.00"
"11/01/2023 01:00 - 11/01/2023 02:00","BZN|BG","4151.73","4274.00"
"11/01/2023 02:00 - 11/01/2023 03:00","BZN|BG","4123.13","4224.00"
"11/01/2023 03:00 - 11/01/2023 04:00","BZN|BG","4150.10","4277.00"
"11/01/2023 04:00 - 11/01/2023 05:00","BZN|BG","4320.14","4450.00"
"11/01/2023 05:00 - 11/01/2023 06:00","BZN|BG","4786.51","4981.00"
"11/01/2023 06:00 - 11/01/2023 07:00","BZN|BG","5310.10","5578.00"
"11/01/2023 07:00 - 11/01/2023 08:00","BZN|BG","5709.16","5962.00"
"11/01/2023 08:00 - 11/01/2023 09:00","BZN|BG","5858.16","6045.00"
"11/01/2023 09:00 - 11/01/2023 10:00","BZN|BG","5777.39","5991.00"
"11/01/2023 10:00 - 11/01/2023 11:00","BZN|BG","5771.27","5901.00"
"11/01/2023 11:00 - 11/01/2023 12:00","BZN|BG","5688.70","5869.00"
"11/01/2023 12:00 - 11/01/2023 13:00","BZN|BG","5611.04","5863.00"
"11/01/2023 13:00 - 11/01/2023 14:00","BZN|BG","5560.41","5872.00"
"11/01/2023 14:00 - 11/01/2023 15:00","BZN|BG","5615.60","5917.00"
"11/01/2023 15:00 - 11/01/2023 16:00","BZN|BG","5667.95","5986.00"
"11/01/2023 16:00 - 11/01/2023 17:00","BZN|BG","5899.70","6125.00"
"11/01/2023 17:00 - 11/01/2023 18:00","BZN|BG","6101.69","6281.00"
"11/01/2023 18:00 - 11/01/2023 19:00","BZN|BG","6035.76","6163.00"
"11/01/2023 19:00 - 11/01/2023 20:00","BZN|BG","5786.53","5859.00"
"11/01/2023 20:00 - 11/01/2023 21:00","BZN|BG","5503.04","5590.00"
"11/01/2023 21:00 - 11/01/2023 22:00","BZN|BG","5304.02","5398.00"
"11/01/2023 22:00 - 11/01/2023 23:00","BZN|BG","4931.83","5022.00"
"11/01/2023 23:00 - 12/01/2023 00:00","BZN|BG","4566.24","4598.00"
"12/01/2023 00:00 - 12/01/2023 01:00","BZN|BG","4324.06","4386.00"
"12/01/2023 01:00 - 12/01/2023 02:00","BZN|BG","4195.82","4276.00"
"12/01/2023 02:00 - 12/01/2023 03:00","BZN|BG","4159.50","4230.00"
"12/01/2023 03:00 - 12/01/2023 04:00","BZN|BG","4176.89","4274.00"
"12/01/2023 04:00 - 12/01/2023 05:00","BZN|BG","4373.66","4447.00"
"12/01/2023 05:00 - 12/01/2023 06:00","BZN|BG","4851.17","4961.00"
"12/01/2023 06:00 - 12/01/2023 07:00","BZN|BG","5396.46","5528.00"
"12/01/2023 07:00 - 12/01/2023 08:00","BZN|BG","5841.34","5905.00"
"12/01/2023 08:00 - 12/01/2023 09:00","BZN|BG","6057.87","6034.00"
"12/01/2023 09:00 - 12/01/2023 10:00","BZN|BG","6018.06","5962.00"
"12/01/2023 10:00 - 12/01/2023 11:00","BZN|BG","6003.57","5867.00"
"12/01/2023 11:00 - 12/01/2023 12:00","BZN|BG","5898.30","5820.00"
"12/01/2023 12:00 - 12/01/2023 13:00","BZN|BG","5870.73","5809.00"
"12/01/2023 13:00 - 12/01/2023 14:00","BZN|BG","5806.93","5812.00"
"12/01/2023 14:00 - 12/01/2023 15:00","BZN|BG","5832.54","5858.00"
"12/01/2023 15:00 - 12/01/2023 16:00","BZN|BG","5882.04","5929.00"
"12/01/2023 16:00 - 12/01/2023 17:00","BZN|BG","6072.85","6096.00"
"12/01/2023 17:00 - 12/01/2023 18:00","BZN|BG","6277.21","6274.00"
"12/01/2023 18:00 - 12/01/2023 19:00","BZN|BG","6167.03","6164.00"
"12/01/2023 19:00 - 12/01/2023 20:00","BZN|BG","5916.92","5846.00"
"12/01/2023 20:00 - 12/01/2023 21:00","BZN|BG","5663.49","5565.00"
"12/01/2023 21:00 - 12/01/2023 22:00","BZN|BG","5466.29","5348.00"
"12/01/2023 22:00 - 12/01/2023 23:00","BZN|BG","5089.61","4941.00"
"12/01/2023 23:00 - 13/01/2023 00:00","BZN|BG","4517.96","4664.00"
"13/01/2023 00:00 - 13/01/2023 01:00","BZN|BG","4231.50","4430.00"
"13/01/2023 01:00 - 13/01/2023 02:00","BZN|BG","4129.45","4314.00"
"13/01/2023 02:00 - 13/01/2023 03:00","BZN|BG","4094.83","4267.00"
"13/01/2023 03:00 - 13/01/2023 04:00","BZN|BG","4129.24","4308.00"
"13/01/2023 04:00 - 13/01/2023 05:00","BZN|BG","4302.21","4488.00"
"13/01/2023 05:00 - 13/01/2023 06:00","BZN|BG","4767.77","5017.00"
"13/01/2023 06:00 - 13/01/2023 07:00","BZN|BG","5279.76","5600.00"
"13/01/2023 07:00 - 13/01/2023 08:00","BZN|BG","5663.32","5995.00"
"13/01/2023 08:00 - 13/01/2023 09:00","BZN|BG","5933.56","6141.00"
"13/01/2023 09:00 - 13/01/2023 10:00","BZN|BG","5805.19","5994.00"
"13/01/2023 10:00 - 13/01/2023 11:00","BZN|BG","5655.54","5863.00"
"13/01/2023 11:00 - 13/01/2023 12:00","BZN|BG","5484.40","5766.00"
"13/01/2023 12:00 - 13/01/2023 13:00","BZN|BG","5482.36","5736.00"
"13/01/2023 13:00 - 13/01/2023 14:00","BZN|BG","5459.85","5734.00"
"13/01/2023 14:00 - 13/01/2023 15:00","BZN|BG","5472.54","5792.00"
"13/01/2023 15:00 - 13/01/2023 16:00","BZN|BG","5598.43","5875.00"
"13/01/2023 16:00 - 13/01/2023 17:00","BZN|BG","5810.86","6081.00"
"13/01/2023 17:00 - 13/01/2023 18:00","BZN|BG","5945.78","6291.00"
"13/01/2023 18:00 - 13/01/2023 19:00","BZN|BG","5853.66","6197.00"
"13/01/2023 19:00 - 13/01/2023 20:00","BZN|BG","5539.49","5894.00"
"13/01/2023 20:00 - 13/01/2023 21:00","BZN|BG","5282.98","5632.00"
"13/01/2023 21:00 - 13/01/2023 22:00","BZN|BG","5101.27","5431.00"
"13/01/2023 22:00 - 13/01/2023 23:00","BZN|BG","5119.86","5057.00"
"13/01/2023 23:00 - 14/01/2023 00:00","BZN|BG","4574.85","4799.00"
"14/01/2023 00:00 - 14/01/2023 01:00","BZN|BG","4348.47","4497.00"
"14/01/2023 01:00 - 14/01/2023 02:00","BZN|BG","4207.36","4363.00"
"14/01/2023 02:00 - 14/01/2023 03:00","BZN|BG","4132.27","4330.00"
"14/01/2023 03:00 - 14/01/2023 04:00","BZN|BG","4114.38","4344.00"
"14/01/2023 04:00 - 14/01/2023 05:00","BZN|BG","4190.73","4428.00"
"14/01/2023 05:00 - 14/01/2023 06:00","BZN|BG","4354.27","4697.00"
"14/01/2023 06:00 - 14/01/2023 07:00","BZN|BG","4620.48","5166.00"
"14/01/2023 07:00 - 14/01/2023 08:00","BZN|BG","5099.61","5826.00"
"14/01/2023 08:00 - 14/01/2023 09:00","BZN|BG","5474.32","5998.00"
"14/01/2023 09:00 - 14/01/2023 10:00","BZN|BG","5519.65","5934.00"
"14/01/2023 10:00 - 14/01/2023 11:00","BZN|BG","5460.05","5787.00"
