timestamp,base_grid_load_kw
2023-01-06 03:00:00,911.7910572727052
2023-01-06 04:00:00,983.074836403468
2023-01-06 05:00:00,1060.0059843125998
2023-01-06 06:00:00,1027.9564330183684
2023-01-06 07:00:00,1080.7769234505638
2023-01-06 08:00:00,1114.5641782636083
2023-01-06 09:00:00,1082.4083739063853
2023-01-06 10:00:00,1014.2574851601162
2023-01-06 11:00:00,1008.2139140708035
2023-01-06 12:00:00,946.2271266724204
2023-01-06 13:00:00,971.6217822427747
2023-01-06 14:00:00,946.3684607090884
2023-01-06 15:00:00,1040.6860349372425
2023-01-06 16:00:00,1035.5950856623779
2023-01-06 17:00:00,1110.3632738378462
2023-01-06 18:00:00,1191.6196841741719
2023-01-06 19:00:00,1161.2914267504834
2023-01-06 20:00:00,1176.9601804479425
2023-01-06 21:00:00,1151.0387517908046
2023-01-06 22:00:00,1014.6902573510603
2023-01-06 23:00:00,1005.2131363527994
2023-01-07 00:00:00,899.2003110633914
2023-01-07 01:00:00,913.2901176456749
2023-01-07 02:00:00,866.3986631755782
2023-01-07 03:00:00,874.1680454644436
2023-01-07 04:00:00,941.794075147922
2023-01-07 05:00:00,973.0113374472184
2023-01-07 06:00:00,1019.324289354321
2023-01-07 07:00:00,1063.937698877096
2023-01-07 08:00:00,1055.4144030459934
2023-01-07 09:00:00,1061.1437346373539
2023-01-07 10:00:00,1020.6930097182749
2023-01-07 11:00:00,948.983181199032
2023-01-07 12:00:00,979.7712092432301
2023-01-07 13:00:00,931.9699214487281
2023-01-07 14:00:00,899.9136060839055
2023-01-07 15:00:00,978.6936419766881
2023-01-07 16:00:00,991.1515031641391
2023-01-07 17:00:00,1098.4340537855878
2023-01-07 18:00:00,1160.5887701641536
2023-01-07 19:00:00,1131.888103651578
2023-01-07 20:00:00,1155.7002122629858
2023-01-07 21:00:00,1089.0218330561947
2023-01-07 22:00:00,1035.7709691639916
2023-01-07 23:00:00,1008.3592414048788
2023-01-08 00:00:00,886.9099528513873
2023-01-08 01:00:00,875.2425562865831
2023-01-08 02:00:00,875.4259847511704
2023-01-08 03:00:00,887.1256182116928
2023-01-08 04:00:00,927.1594078164251
2023-01-08 05:00:00,974.456934531083
2023-01-08 06:00:00,1020.3206526232027
2023-01-08 07:00:00,1076.2974894098504
2023-01-08 08:00:00,1073.0814829266817
2023-01-08 09:00:00,1092.01715868154
2023-01-08 10:00:00,1007.0911915991372
2023-01-08 11:00:00,1035.18761035871
2023-01-08 12:00:00,949.1099447030147
2023-01-08 13:00:00,899.0365740598046
2023-01-08 14:00:00,903.2652956067221
2023-01-08 15:00:00,974.6830266862003
2023-01-08 16:00:00,1010.2733898309541
2023-01-08 17:00:00,1096.948365588607
2023-01-08 18:00:00,1143.7962358475854
2023-01-08 19:00:00,1150.9258533382272
2023-01-08 20:00:00,1110.7873806244459
2023-01-08 21:00:00,1041.1725438099138
2023-01-08 22:00:00,1004.3980059067319
2023-01-08 23:00:00,982.6908012408952
2023-01-09 00:00:00,938.7376003257345
2023-01-09 01:00:00,903.283091898741
2023-01-09 02:00:00,942.3339696091085
2023-01-09 03:00:00,957.49441080007
2023-01-09 04:00:00,947.3311156177698
2023-01-09 05:00:00,1010.1118637803255
2023-01-09 06:00:00,1055.1992015721228
2023-01-09 07:00:00,1067.3842517092046
2023-01-09 08:00:00,1122.0417206094612
2023-01-09 09:00:00,1110.0390208828333
2023-01-09 10:00:00,1081.1244944804885
2023-01-09 11:00:00,1033.8690334658625
2023-01-09 12:00:00,939.3671277809826
2023-01-09 13:00:00,937.360487943354
2023-01-09 14:00:00,983.2540907094868
2023-01-09 15:00:00,1015.8064660489463
2023-01-09 16:00:00,1069.076752592772
2023-01-09 17:00:00,1215.757241473693
2023-01-09 18:00:00,1186.5781589715962
2023-01-09 19:00:00,1221.4763181301842
2023-01-09 20:00:00,1196.1478686345063
2023-01-09 21:00:00,1135.6691066807255
2023-01-09 22:00:00,1048.019749563419
2023-01-09 23:00:00,1020.5956628661605
2023-01-10 00:00:00,914.404312829384
2023-01-10 01:00:00,928.8457826683843
2023-01-10 02:00:00,926.2100442374452
2023-01-10 03:00:00,950.248016261851
2023-01-10 04:00:00,1027.6337021599797
2023-01-10 05:00:00,959.9267927872374
2023-01-10 06:00:00,1071.2401748406794
2023-01-10 07:00:00,1055.9802988455729
2023-01-10 08:00:00,1101.6384264263625
2023-01-10 09:00:00,1123.5828591181555
2023-01-10 10:00:00,1055.9949003488368
2023-01-10 11:00:00,980.920049187101
2023-01-10 12:00:00,956.2659557187545
2023-01-10 13:00:00,978.1357441349428
2023-01-10 14:00:00,952.4587297066857
2023-01-10 15:00:00,1008.7129684860342
2023-01-10 16:00:00,1057.67954290306
2023-01-10 17:00:00,1103.4886319875236
2023-01-10 18:00:00,1226.244184907744
2023-01-10 19:00:00,1209.2748391539635
2023-01-10 20:00:00,1122.00894635108
2023-01-10 21:00:00,1124.3853697376603
2023-01-10 22:00:00,1039.6965055305623
2023-01-10 23:00:00,1023.2719521940783
2023-01-11 00:00:00,914.2505960452412
2023-01-11 01:00:00,932.2365081134475
2023-01-11 02:00:00,951.3074862209196
2023-01-11 03:00:00,970.1837139446814
2023-01-11 04:00:00,940.098499129983
2023-01-11 05:00:00,998.5845630192429
2023-01-11 06:00:00,1042.548708615528
2023-01-11 07:00:00,1080.3036361242066
2023-01-11 08:00:00,1157.9117503913608
2023-01-11 09:00:00,1106.8223082812306
2023-01-11 10:00:00,1023.2044723263097
2023-01-11 11:00:00,1031.1488886249385
2023-01-11 12:00:00,1027.541124688805
2023-01-11 13:00:00,987.29610323859
2023-01-11 14:00:00,933.0723176639992
2023-01-11 15:00:00,991.534323238064
2023-01-11 16:00:00,1088.5516969483656
2023-01-11 17:00:00,1102.4255753504347
2023-01-11 18:00:00,1184.0797396915018
2023-01-11 19:00:00,1213.1313862449817
2023-01-11 20:00:00,1149.8029205413034
2023-01-11 21:00:00,1118.5745492801148
2023-01-11 22:00:00,975.5481549612803
2023-01-11 23:00:00,976.6900991040509
2023-01-12 00:00:00,928.0869665217372
2023-01-12 01:00:00,904.2478954015062
2023-01-12 02:00:00,979.8306426452065
2023-01-12 03:00:00,913.12385544192
2023-01-12 04:00:00,959.4423529394602
2023-01-12 05:00:00,1010.5531641479264
2023-01-12 06:00:00,1090.7917294217123
2023-01-12 07:00:00,1061.077868959571
2023-01-12 08:00:00,1143.1920439887149
2023-01-12 09:00:00,1097.291147833204
2023-01-12 10:00:00,1030.5264107089945
2023-01-12 11:00:00,1020.0924826056583
2023-01-12 12:00:00,979.8012679533333
2023-01-12 13:00:00,946.816605596349
2023-01-12 14:00:00,973.1391747381075
2023-01-12 15:00:00,994.3448909386836
2023-01-12 16:00:00,1060.0544076504887
2023-01-12 17:00:00,1137.008134654438
2023-01-12 18:00:00,1212.9722301919874
2023-01-12 19:00:00,1163.1577032390846
2023-01-12 20:00:00,1226.6395724976696
2023-01-12 21:00:00,1071.5980439941047
2023-01-12 22:00:00,1053.122766887625
2023-01-12 23:00:00,1017.34527610003
2023-01-13 00:00:00,941.7623072626529
2023-01-13 01:00:00,920.2113272178235
2023-01-13 02:00:00,934.1536440506948
2023-01-13 03:00:00,936.8887067871759
2023-01-13 04:00:00,956.0456864459906
2023-01-13 05:00:00,1028.8610424040105
2023-01-13 06:00:00,1064.0216246068965
2023-01-13 07:00:00,1079.9880231202515
2023-01-13 08:00:00,1136.9392873333832
2023-01-13 09:00:00,1105.0541495923403
2023-01-13 10:00:00,1075.722020218878
2023-01-13 11:00:00,1024.6169570598777
2023-01-13 12:00:00,954.4362405536558
2023-01-13 13:00:00,948.1538417831055
2023-01-13 14:00:00,990.4128030041496
2023-01-13 15:00:00,1019.5733277587753
2023-01-13 16:00:00,1057.0302744328148
2023-01-13 17:00:00,1123.7243926368424
2023-01-13 18:00:00,1205.5997724457752
2023-01-13 19:00:00,1179.6501462515712
2023-01-13 20:00:00,1187.327512923225
2023-01-13 21:00:00,1115.681762934031
2023-01-13 22:00:00,1051.811704445545
2023-01-13 23:00:00,1030.4431075003063
2023-01-14 00:00:00,915.7079443540134
2023-01-14 01:00:00,916.45158117339
2023-01-14 02:00:00,932.3286955485204
2023-01-14 03:00:00,910.0738512545014
2023-01-14 04:00:00,948.1636547120055
2023-01-14 05:00:00,960.1993461236842
2023-01-14 06:00:00,1023.535421330017
2023-01-14 07:00:00,1054.3922117026116
2023-01-14 08:00:00,1077.2092146324055
2023-01-14 09:00:00,1072.5856122663836
2023-01-14 10:00:00,995.279975227103
2023-01-14 11:00:00,1021.5209429639596
2023-01-14 12:00:00,910.3457063492507
2023-01-14 13:00:00,892.138677528372
2023-01-14 14:00:00,961.0182597736053
2023-01-14 15:00:00,984.4406635320477
2023-01-14 16:00:00,1033.4908347682579
2023-01-14 17:00:00,1096.8348708457654
2023-01-14 18:00:00,1133.6870057899275
2023-01-14 19:00:00,1132.3430967453567
2023-01-14 20:00:00,1135.8802174088526
2023-01-14 21:00:00,1064.1425615171113
2023-01-14 22:00:00,1041.966752921705
2023-01-14 23:00:00,959.6322767231086
2023-01-15 00:00:00,874.7687162917047
2023-01-15 01:00:00,888.4128048142538
2023-01-15 02:00:00,910.3486223087576
2023-01-15 03:00:00,895.7892519757878
2023-01-15 04:00:00,910.8929311226753
2023-01-15 05:00:00,974.3818059080231
2023-01-15 06:00:00,1021.8890373777288
2023-01-15 07:00:00,1045.30581925973
2023-01-15 08:00:00,1063.3419684493342
2023-01-15 09:00:00,1063.8415456466064
2023-01-15 10:00:00,979.8669943527115
2023-01-15 11:00:00,934.3582772946139
2023-01-15 12:00:00,917.8686459376371
2023-01-15 13:00:00,917.4908246374739
2023-01-15 14:00:00,940.1717876582585
2023-01-15 15:00:00,1001.8666121889179
2023-01-15 16:00:00,1039.6629405042092
2023-01-15 17:00:00,1077.4613804472774
2023-01-15 18:00:00,1133.8513804957379
2023-01-15 19:00:00,1130.044832498762
2023-01-15 20:00:00,1133.8558856364045
2023-01-15 21:00:00,1074.1887489141152
2023-01-15 22:00:00,1025.9903341769182
2023-01-15 23:00:00,942.9615482540588
2023-01-16 00:00:00,948.7219063159052
2023-01-16 01:00:00,975.0980209290016
2023-01-16 02:00:00,937.6384294888039
2023-01-16 03:00:00,960.2572560967191
2023-01-16 04:00:00,989.0341380529724
2023-01-16 05:00:00,998.5912110719379
2023-01-16 06:00:00,1061.6992823936293
2023-01-16 07:00:00,1098.6263059119115
2023-01-16 08:00:00,1117.8919258018714
2023-01-16 09:00:00,1079.047149864637
2023-01-16 10:00:00,1057.0139544949764
2023-01-16 11:00:00,1022.3269261835225
2023-01-16 12:00:00,1012.4404389121825
2023-01-16 13:00:00,987.1408713307587
2023-01-16 14:00:00,1026.5607572044557
2023-01-16 15:00:00,986.1311149413363
2023-01-16 16:00:00,1080.3615630905342
2023-01-16 17:00:00,1126.3754910881803
2023-01-16 18:00:00,1229.4039562721052
2023-01-16 19:00:00,1175.232706729187
2023-01-16 20:00:00,1153.6577652300532
2023-01-16 21:00:00,1106.7524959993766
2023-01-16 22:00:00,1005.1570743090792
2023-01-16 23:00:00,990.8305435492063
2023-01-17 00:00:00,917.0904124279634
2023-01-17 01:00:00,940.8698782727723
2023-01-17 02:00:00,949.2318181015844
2023-01-17 03:00:00,997.4492195315728
2023-01-17 04:00:00,995.8716197217759
2023-01-17 05:00:00,994.5296169844537
2023-01-17 06:00:00,1033.9670890715904
2023-01-17 07:00:00,1110.9399606869595
2023-01-17 08:00:00,1082.7746786695648
2023-01-17 09:00:00,1144.4893491143127
2023-01-17 10:00:00,1086.2176886634652
2023-01-17 11:00:00,998.4780631066986
2023-01-17 12:00:00,933.6639709969645
2023-01-17 13:00:00,997.3363955396939
2023-01-17 14:00:00,970.1981851422814
2023-01-17 15:00:00,1036.5906973198041
2023-01-17 16:00:00,1019.0233412095881
2023-01-17 17:00:00,1107.1380508778072
2023-01-17 18:00:00,1175.1204609415481
2023-01-17 19:00:00,1196.9451642141141
2023-01-17 20:00:00,1163.7296600045215
2023-01-17 21:00:00,1137.6390459510947
2023-01-17 22:00:00,1031.8944421891895
2023-01-17 23:00:00,1000.745417472623
2023-01-18 00:00:00,939.404895595117
2023-01-18 01:00:00,950.2997802978496
2023-01-18 02:00:00,958.8070664948913
2023-01-18 03:00:00,922.7576720907425
2023-01-18 04:00:00,934.0869453342477
2023-01-18 05:00:00,1041.2229047589901
2023-01-18 06:00:00,1065.0640819903026
2023-01-18 07:00:00,1080.2585938208963
2023-01-18 08:00:00,1154.8880840686575
2023-01-18 09:00:00,1101.9235216607888
2023-01-18 10:00:00,1086.5428910825424
2023-01-18 11:00:00,1012.2241922800825
2023-01-18 12:00:00,1028.3398081817998
2023-01-18 13:00:00,1007.7018830821523
2023-01-18 14:00:00,967.1663533971337
2023-01-18 15:00:00,1030.26333912984
2023-01-18 16:00:00,1075.3472072545896
2023-01-18 17:00:00,1156.6669912254738
2023-01-18 18:00:00,1151.1950577696045
2023-01-18 19:00:00,1213.2507117054704
2023-01-18 20:00:00,1201.770684798256
2023-01-18 21:00:00,1078.428086317343
2023-01-18 22:00:00,1029.3322659426235
2023-01-18 23:00:00,953.6528759896664
2023-01-19 00:00:00,929.9893026819271
2023-01-19 01:00:00,955.7043345820014
2023-01-19 02:00:00,978.9025895857912
2023-01-19 03:00:00,953.0530626379051
2023-01-19 04:00:00,1013.4821569826421
2023-01-19 05:00:00,975.1054164968767
2023-01-19 06:00:00,1014.4986394476555
2023-01-19 07:00:00,1097.9090335031165
2023-01-19 08:00:00,1126.0378896447985
2023-01-19 09:00:00,1098.5412558418368
2023-01-19 10:00:00,1005.7013777206713
2023-01-19 11:00:00,1008.6351979977318
2023-01-19 12:00:00,944.5363412878503
2023-01-19 13:00:00,980.8871444825447
2023-01-19 14:00:00,982.8823820022532
2023-01-19 15:00:00,982.8040394385188
2023-01-19 16:00:00,1046.693104322265
2023-01-19 17:00:00,1096.2978329806629
2023-01-19 18:00:00,1174.0781355929992
2023-01-19 19:00:00,1220.3049519587616
2023-01-19 20:00:00,1150.9938902093493
2023-01-19 21:00:00,1135.3247051065885
2023-01-19 22:00:00,1045.9842570406784
2023-01-19 23:00:00,985.1388283678318
2023-01-20 00:00:00,934.3737793022121
2023-01-20 01:00:00,912.2097848846529
2023-01-20 02:00:00,927.827495407746
2023-01-20 03:00:00,921.5788105707245
2023-01-20 04:00:00,1022.2099614243044
2023-01-20 05:00:00,1010.8146065095772
2023-01-20 06:00:00,1039.9151274897545
2023-01-20 07:00:00,1104.9722885019223
2023-01-20 08:00:00,1113.95311693708
2023-01-20 09:00:00,1094.1594493138934
2023-01-20 10:00:00,1073.0666624807886
2023-01-20 11:00:00,1030.125956494769
2023-01-20 12:00:00,964.2106148682434
2023-01-20 13:00:00,950.0749395037117
2023-01-20 14:00:00,967.1661981790759
2023-01-20 15:00:00,949.078069736348
2023-01-20 16:00:00,1021.9850654587536
2023-01-20 17:00:00,1157.2750924720349
2023-01-20 18:00:00,1217.0943706203957
2023-01-20 19:00:00,1190.5255577153564
2023-01-20 20:00:00,1190.376030202167
2023-01-20 21:00:00,1130.8298608402656
2023-01-20 22:00:00,1136.5377824694056
2023-01-20 23:00:00,1033.27508671829
2023-01-21 00:00:00,894.1746629657019
2023-01-21 01:00:00,874.5253963817718
2023-01-21 02:00:00,861.8306344866313
2023-01-21 03:00:00,916.9354132337714
2023-01-21 04:00:00,914.5061289209323
2023-01-21 05:00:00,934.6997394219871
2023-01-21 06:00:00,1001.5670075351512
2023-01-21 07:00:00,1032.907155094852
2023-01-21 08:00:00,1119.2629235078102
2023-01-21 09:00:00,1082.0477476776055
2023-01-21 10:00:00,1017.8362433984328
2023-01-21 11:00:00,1008.5099316674822
2023-01-21 12:00:00,939.730415701342
2023-01-21 13:00:00,903.2613549382672
2023-01-21 14:00:00,972.4436569912535
2023-01-21 15:00:00,980.4219143984992
2023-01-21 16:00:00,994.2567526072011
2023-01-21 17:00:00,1078.6678332854767
2023-01-21 18:00:00,1114.40278589989
2023-01-21 19:00:00,1122.5045298818027
2023-01-21 20:00:00,1159.4396092657091
2023-01-21 21:00:00,1131.1070874400757
2023-01-21 22:00:00,984.9246373641911
2023-01-21 23:00:00,979.6830093013348
2023-01-22 00:00:00,881.4275069389615
2023-01-22 01:00:00,886.5567412169511
2023-01-22 02:00:00,887.502912801385
2023-01-22 03:00:00,890.5700215093815
2023-01-22 04:00:00,934.9489066659467
2023-01-22 05:00:00,949.8032976659392
2023-01-22 06:00:00,1024.8137186999966
2023-01-22 07:00:00,1059.0108708632695
2023-01-22 08:00:00,1071.4316498736218
2023-01-22 09:00:00,1037.6386306171153
2023-01-22 10:00:00,1003.9372445814261
2023-01-22 11:00:00,990.7170772551615
2023-01-22 12:00:00,950.6401061150473
2023-01-22 13:00:00,900.6755472657961
2023-01-22 14:00:00,937.1698311095288
2023-01-22 15:00:00,986.0548098049635
2023-01-22 16:00:00,978.7737428516143
2023-01-22 17:00:00,1097.3312734613512
2023-01-22 18:00:00,1120.0486166751487
2023-01-22 19:00:00,1171.660458285026
2023-01-22 20:00:00,1117.524660078141
2023-01-22 21:00:00,1038.5705873259956
2023-01-22 22:00:00,979.5212341768766
2023-01-22 23:00:00,967.1318704648912
2023-01-23 00:00:00,944.5054109771029
2023-01-23 01:00:00,916.445737450517
2023-01-23 02:00:00,958.5963496438497
2023-01-23 03:00:00,910.9505664617116
2023-01-23 04:00:00,972.4026482682017
2023-01-23 05:00:00,980.6204228492123
2023-01-23 06:00:00,1042.0751726275053
2023-01-23 07:00:00,1101.770567649467
2023-01-23 08:00:00,1096.213794180242
2023-01-23 09:00:00,1091.0326108294682
2023-01-23 10:00:00,1083.832625343054
2023-01-23 11:00:00,997.7287771384975
2023-01-23 12:00:00,999.3282564931249
2023-01-23 13:00:00,937.190534286378
2023-01-23 14:00:00,988.2504051887389
2023-01-23 15:00:00,1043.628124504175
2023-01-23 16:00:00,999.0365396435251
2023-01-23 17:00:00,1104.1436645321496
2023-01-23 18:00:00,1191.359791095367
2023-01-23 19:00:00,1192.6381341861809
2023-01-23 20:00:00,1186.2035630930454
2023-01-23 21:00:00,1108.9117874417718
2023-01-23 22:00:00,1062.693317077837
2023-01-23 23:00:00,1002.3565931806132
2023-01-24 00:00:00,967.5233916348085
2023-01-24 01:00:00,945.7306658199049
2023-01-24 02:00:00,951.3880963855428
2023-01-24 03:00:00,942.5081355246213
2023-01-24 04:00:00,962.1809792918197
2023-01-24 05:00:00,1000.3983648070306
2023-01-24 06:00:00,1068.5488705412638
2023-01-24 07:00:00,1090.3774805052974
2023-01-24 08:00:00,1125.2849913939983
2023-01-24 09:00:00,1152.8480110605972
2023-01-24 10:00:00,1080.7699143577327
2023-01-24 11:00:00,1004.3169772316276
2023-01-24 12:00:00,1008.7827934048423
2023-01-24 13:00:00,955.5478129865271
2023-01-24 14:00:00,924.3686790206579
2023-01-24 15:00:00,982.7032428740397
2023-01-24 16:00:00,1014.3743457803082
2023-01-24 17:00:00,1115.5947004771263
2023-01-24 18:00:00,1177.7099390548397
2023-01-24 19:00:00,1239.9416933033851
2023-01-24 20:00:00,1185.4145922621142
2023-01-24 21:00:00,1118.8503955486929
2023-01-24 22:00:00,1081.580203579849
2023-01-24 23:00:00,951.2866329994655
2023-01-25 00:00:00,944.5333163141541
2023-01-25 01:00:00,958.9558868526755
2023-01-25 02:00:00,906.2974859572935
2023-01-25 03:00:00,981.7130230259829
2023-01-25 04:00:00,983.1476573491191
2023-01-25 05:00:00,1001.1442339231279
2023-01-25 06:00:00,1074.8212259025906
2023-01-25 07:00:00,1157.9835262390409
2023-01-25 08:00:00,1122.9013886161772
2023-01-25 09:00:00,1107.4826180200967
2023-01-25 10:00:00,1047.8218865515612
2023-01-25 11:00:00,991.5355685673306
2023-01-25 12:00:00,999.8249530324767
2023-01-25 13:00:00,944.661713932471
2023-01-25 14:00:00,977.4250605987158
2023-01-25 15:00:00,996.2780767459737
2023-01-25 16:00:00,1073.4327517177412
2023-01-25 17:00:00,1133.0382024784594
2023-01-25 18:00:00,1203.502090449675
2023-01-25 19:00:00,1185.594462793261
2023-01-25 20:00:00,1170.8086468038025
2023-01-25 21:00:00,1100.1729281424837
2023-01-25 22:00:00,1050.0518448164858
2023-01-25 23:00:00,1016.3116403189108
2023-01-26 00:00:00,957.8793075763363
2023-01-26 01:00:00,916.941763699823
2023-01-26 02:00:00,965.3139299031934
2023-01-26 03:00:00,987.3217582146959
2023-01-26 04:00:00,985.3327595411137
2023-01-26 05:00:00,1058.7579668833619
2023-01-26 06:00:00,1039.9685890711062
2023-01-26 07:00:00,1070.4114770099077
2023-01-26 08:00:00,1074.1983658158701
2023-01-26 09:00:00,1138.98985094858
2023-01-26 10:00:00,1075.9766902476808
2023-01-26 11:00:00,1011.7037008299513
2023-01-26 12:00:00,986.3774130756284
2023-01-26 13:00:00,938.2382231964957
2023-01-26 14:00:00,1037.091343957414
2023-01-26 15:00:00,1011.7616822632447
2023-01-26 16:00:00,1064.5047657379662
2023-01-26 17:00:00,1143.1524552425153
2023-01-26 18:00:00,1189.900462435408
2023-01-26 19:00:00,1204.2536131703705
2023-01-26 20:00:00,1158.1052985987665
2023-01-26 21:00:00,1136.7403697642037
2023-01-26 22:00:00,1108.5214285290267
2023-01-26 23:00:00,1040.8262689454264
2023-01-27 00:00:00,979.0933328099869
2023-01-27 01:00:00,927.5245798772836
2023-01-27 02:00:00,919.1427363778869
2023-01-27 03:00:00,950.5952137258804
2023-01-27 04:00:00,976.699084751538
2023-01-27 05:00:00,1039.5019345149835
2023-01-27 06:00:00,1017.3107782896249
2023-01-27 07:00:00,1140.0756775630082
2023-01-27 08:00:00,1115.025249557802
2023-01-27 09:00:00,1091.2257913964645
2023-01-27 10:00:00,1034.624014441125
2023-01-27 11:00:00,972.0309757898681
2023-01-27 12:00:00,1000.2665370004803
2023-01-27 13:00:00,968.5174735424647
2023-01-27 14:00:00,944.0075969572665
2023-01-27 15:00:00,976.4632583960731
2023-01-27 16:00:00,1053.6843533743902
2023-01-27 17:00:00,1167.0429027610824
2023-01-27 18:00:00,1171.6945228416994
2023-01-27 19:00:00,1161.3870137192391
2023-01-27 20:00:00,1172.03265836655
2023-01-27 21:00:00,1118.4446465759115
2023-01-27 22:00:00,994.3577250274111
2023-01-27 23:00:00,1006.142471112406
2023-01-28 00:00:00,893.7967224720338
2023-01-28 01:00:00,918.0165494916475
2023-01-28 02:00:00,950.413177841234
2023-01-28 03:00:00,942.2104310503144
