timestamp,load_kwh,solar_kwh,wind_kwh,fossil_kwh,solar_emission_factor,wind_emission_factor,fossil_emission_factor,co2_kg
2023-01-05 16:00:00,340.7201104572644,21.348514453190198,39.89158405930858,279.48001194476564,0.02,0.01,0.7293388587392526,204.66151908188493
2023-01-05 17:00:00,354.3617972440186,16.401346505869395,44.261205000828255,293.69924573732095,0.02,0.01,0.7084183139224377,208.8325634456503
2023-01-05 18:00:00,373.77908753771015,0.0,36.20697146410688,337.5721160736033,0.02,0.01,0.696238352303422,235.39272359330616
2023-01-05 19:00:00,396.35952319086294,0.6634041531339475,36.42136217621579,359.2747568615132,0.02,0.01,0.727922676690951,261.90172438694816
2023-01-05 20:00:00,394.4943336825115,0.0,49.377153594135386,345.11718008837613,0.02,0.01,0.7095980359932514,245.38824471418232
2023-01-05 21:00:00,357.8087090067161,0.0,37.53349410291662,320.27521490379945,0.02,0.01,0.7085627772252214,227.31043068966994
2023-01-05 22:00:00,333.79640619853024,2.5142101919330453,51.48188054251098,279.8003154640862,0.02,0.01,0.6969871402810779,195.58232473432068
2023-01-05 23:00:00,324.0522124860145,1.6542526719109032,51.50291781550903,270.8950419985946,0.02,0.01,0.7320504310173476,198.85694648712695
2023-01-06 00:00:00,277.4416415833957,1.7402702834947033,36.31165774387909,239.38971355602195,0.02,0.01,0.7051474547797093,169.20296919758124
2023-01-06 01:00:00,296.80765688277586,0.0,45.202266549678804,251.60539033309706,0.02,0.01,0.7186267554588627,181.26238797653104
2023-01-06 02:00:00,302.1438516471362,3.0861474840594183,59.75107066674487,239.30663349633193,0.02,0.01,0.7271684638772106,174.67547073150297
2023-01-06 03:00:00,307.51727186695956,0.0,45.76678681455478,261.75048505240477,0.02,0.01,0.7222594299818372,189.5094239995648
2023-01-06 04:00:00,284.50028392369916,1.2910856063605947,50.33762743195418,232.8715708853844,0.02,0.01,0.7174457175318842,167.6019092530884
2023-01-06 05:00:00,312.93218001511764,4.819002376781953,57.42228605591095,250.69089158242474,0.02,0.01,0.701025602068932,176.41133611286142
2023-01-06 06:00:00,329.99187627839194,0.0,59.87603841039143,270.11583786800054,0.02,0.01,0.7099450122941333,192.3661522201417
2023-01-06 07:00:00,358.14640582626157,9.797344994977554,52.4270876008362,295.9219732304478,0.02,0.01,0.7199202640322314,213.76044287691082
2023-01-06 08:00:00,369.3814625132973,21.553057173143927,49.4058859052784,298.42251943487497,0.02,0.01,0.7101705199519363,212.8559957949476
2023-01-06 09:00:00,374.93053866278905,29.062937039372162,62.591534564422105,283.2760670589948,0.02,0.01,0.7200758552517939,205.18743034630185
2023-01-06 10:00:00,334.7026104327132,33.53980783375077,63.56460249199632,237.5982001069661,0.02,0.01,0.7248596947399576,173.53180098189378
2023-01-06 11:00:00,316.5562208622056,41.364622023104715,56.79722547150096,218.3943733675999,0.02,0.01,0.7276672895098072,160.31370640777135
2023-01-06 12:00:00,323.1382440165261,40.330580169704795,48.98953184336843,233.81813200345283,0.02,0.01,0.7057804670736794,166.32077733751993
2023-01-06 13:00:00,307.6432040716439,42.255686825928855,41.18153052331165,224.20598672240337,0.02,0.01,0.7400087212015958,167.17131456193937
2023-01-06 14:00:00,322.5619129034181,34.9285340667819,39.57919399951731,248.0541848371189,0.02,0.01,0.7257170540973475,181.11151489784368
2023-01-06 15:00:00,322.636284382737,33.580439169466395,47.80726289515428,241.24858231811635,0.02,0.01,0.7180251191151156,174.37222346765913
2023-01-06 16:00:00,324.7142915056196,19.610666926811394,46.12493996892742,258.9786846098808,0.02,0.01,0.7289376264825727,189.63277040733078
2023-01-06 17:00:00,345.702741397502,10.334664664451175,52.40794003830386,282.96013669474695,0.02,0.01,0.7416963383718059,210.60126998535156
2023-01-06 18:00:00,362.3978098068222,1.789737878213279,46.945455493166236,313.66261643544266,0.02,0.01,0.7036550596412375,221.21553638760395
2023-01-06 19:00:00,396.5535705936888,0.0,32.07518777536013,364.47838281832867,0.02,0.01,0.7157896342268927,261.21060019889444
2023-01-06 20:00:00,395.2759796948159,0.5004118561290848,50.55978574676706,344.2157820919197,0.02,0.01,0.694257944053073,239.490147280347
2023-01-06 21:00:00,383.87138281454395,2.875714059421342,37.16323976709309,343.8324289880295,0.02,0.01,0.7199687759782865,247.97775971901206
2023-01-06 22:00:00,348.60064612417705,0.0,42.7045059417468,305.89614018243026,0.02,0.01,0.7216962030710576,221.19112796316938
2023-01-06 23:00:00,332.60435047391735,0.4061944887710693,48.59079201856,283.60736396658626,0.02,0.01,0.7176506394973786,204.02503792674747
2023-01-07 00:00:00,269.36339458876347,0.5717421473465318,59.68312374472623,,0.02,0.01,0.7132355401047479,149.75190048588757
2023-01-07 01:00:00,262.8515525856943,1.720010317910083,69.03579547889113,192.0957467888931,0.02,0.01,0.6992857306528477,135.05457280972266
2023-01-07 02:00:00,288.3208941350981,0.0,52.96051273019175,235.36038140490638,0.02,0.01,0.7235162126488486,170.81665688896828
2023-01-07 03:00:00,286.9654005536379,0.0,48.67371567231505,238.29168488132285,0.02,0.01,0.7343352206538842,175.4727141540352
2023-01-07 04:00:00,291.6293710066365,1.1482714443571749,54.65114327830896,235.82995628397038,0.02,0.01,0.7138706912573967,168.9215707733098
2023-01-07 05:00:00,309.31562318123787,0.6533662811130094,57.72259425508974,250.93966264503513,0.02,0.01,0.7241814751049623,182.3161483247963
2023-01-07 06:00:00,327.0079832625891,0.5510842707609285,49.46877793733813,276.98812105449,0.02,0.01,0.7040994326805304,195.5328883585011
2023-01-07 07:00:00,354.9522868524108,11.866263478046584,64.07548576535915,279.01053760900504,0.02,0.01,0.7243530064516561,202.9802018759902
2023-01-07 08:00:00,361.75107673470205,19.95537592121037,52.52009905328492,289.27560176020677,0.02,0.01,0.7158470528372843,208.00139548673303
2023-01-07 09:00:00,346.0993801623385,30.84786180859504,53.44029362699752,261.81122472674593,0.02,0.01,0.7121566963087018,187.60197703037636
2023-01-07 10:00:00,333.3905528287023,37.79972663091906,53.37492108061971,242.21590511716354,0.02,0.01,0.7121772394025696,173.79039838916083
2023-01-07 11:00:00,311.29456363183056,39.86940797233606,50.21747186115479,221.2076837983397,0.02,0.01,0.7158447599944009,159.6499241955981
2023-01-07 12:00:00,286.4068651663828,47.00756454188456,51.586034819525764,187.81326580497245,0.02,0.01,0.7236052089716563,137.35866908948924
2023-01-07 13:00:00,295.761779069055,42.483413518000006,39.83976473979489,213.43860081126013,0.02,0.01,0.7066592438027758,152.07642616536555
2023-01-07 14:00:00,273.21487610366836,34.53409949581614,38.80533903861626,199.87543756923594,0.02,0.01,0.7158097224990524,144.15151688111393
2023-01-07 15:00:00,314.4169691349867,31.781321613835264,33.76973099831733,248.86591652283408,0.02,0.01,0.7193661580347395,179.99904197708523
2023-01-07 16:00:00,306.8641378138035,19.30713063418294,43.59380750787343,243.96319967174713,0.02,0.01,0.7087904835694123,173.74087495624113
2023-01-07 17:00:00,347.72864325718956,12.835663545386645,45.37045188308886,289.52252782871403,0.02,0.01,0.7377475278314811,214.30494694689358
2023-01-07 18:00:00,353.47283145523255,2.5489102738162943,42.91786137930168,308.0060598021146,0.02,0.01,0.7112459210141175,219.5482105011537
2023-01-07 19:00:00,377.84833853429734,0.0,51.639343391936826,326.2089951423605,0.02,0.01,0.713086506678396,233.13162622705508
2023-01-07 20:00:00,363.204437267454,2.1194274843375083,40.47812676172852,320.606883021388,0.02,0.01,0.709997796316506,228.0773502463933
2023-01-07 21:00:00,325.1406877807645,0.9081180392602963,46.15200221826678,278.0805675232374,0.02,0.01,0.7377656766861121,205.6379804550072
2023-01-07 22:00:00,326.13049986933703,1.8085323519878782,35.071545183263275,289.2504223340859,0.02,0.01,0.7253099281007257,210.1830891251128
2023-01-07 23:00:00,294.3139603823221,4.172944561838684,41.45083912830254,248.69017669218084,0.02,0.01,0.7104149557522945,177.17118815332574
2023-01-08 00:00:00,287.49482668285503,0.0,46.97300602286847,240.52182065998656,0.02,0.01,0.7308431914033306,176.2534650735128
2023-01-08 01:00:00,277.3419261039204,0.0,49.60087076572516,227.74105533819522,0.02,0.01,0.7217878627576197,164.876738302378
2023-01-08 02:00:00,283.46246942323086,0.0,43.04647308625875,240.4159963369721,0.02,0.01,0.722353410025846,174.0957795096357
2023-01-08 03:00:00,271.0598795190695,0.0,45.84568764402084,225.21419187504867,0.02,0.01,0.7163361037272065,161.78751358828404
2023-01-08 04:00:00,283.8655271899044,0.0,36.675277915848994,247.19024927405542,0.02,0.01,0.7122867159451612,176.4370836482412
2023-01-08 05:00:00,299.76097723291593,0.7505343445966166,45.40059227199617,253.60985061632314,0.02,0.01,0.723158536805277,183.869145100717
2023-01-08 06:00:00,334.00766268848827,0.608719758526042,54.33692386454653,279.0620190654157,0.02,0.01,0.714330003514775,199.8979166936546
2023-01-08 07:00:00,360.27248504032093,12.984631218137258,51.9262317903884,295.36162203179526,0.02,0.01,0.737948432110482,218.74060082623876
2023-01-08 08:00:00,337.146664148471,21.597395720410088,50.80505419228312,264.7442142357778,0.02,0.01,0.7070879647622998,188.13744608290145
2023-01-08 09:00:00,353.08838912263343,33.700652515462146,46.69529821729403,272.6924383898772,0.02,0.01,0.7351424435432804,201.60875152619198
2023-01-08 10:00:00,297.8022647977257,36.77599780367789,45.15368383030526,215.87258316374255,0.02,0.01,0.7186676873267529,156.3277068939156
2023-01-08 11:00:00,291.39301564211274,47.65207778247122,39.03490801420902,204.7060298454325,0.02,0.01,0.722771733154942,149.29912261444204
2023-01-08 12:00:00,281.0330359290439,44.5140512816404,46.996040661325765,189.5229439860777,0.02,0.01,0.7281124534810253,139.35425716889603
2023-01-08 13:00:00,271.05037414929564,39.78195899185823,43.498138060018626,187.77027709741878,0.02,0.01,0.7134783828646866,135.20065421395782
2023-01-08 14:00:00,271.5432317050155,35.00227934106695,42.54837365585762,193.99257870809095,0.02,0.01,0.7284233596617173,142.43425525536765
2023-01-08 15:00:00,307.3237329055766,31.56431685925106,34.179357134115676,241.58005891220986,0.02,0.01,0.6927054372609192,168.31690025082713
2023-01-08 16:00:00,319.22707617074855,21.07717343056182,21.83468885810268,276.31521388208404,0.02,0.01,0.7125809804825115,197.53685638752256
2023-01-08 17:00:00,349.44934403940107,12.735629157260618,43.988755744449485,292.724959137691,0.02,0.01,0.7105402477413203,208.6874651263525
2023-01-08 18:00:00,372.49782664229156,1.041122774061804,32.75237952784919,338.70432434038054,0.02,0.01,0.7072458156910133,239.8955623969457
2023-01-08 19:00:00,374.99255010796156,0.0,30.26925641387177,344.7232936940898,0.02,0.01,0.7176313274339414,247.68692741522884
2023-01-08 20:00:00,372.1021735448803,0.0,41.76244168059935,330.33973186428096,0.02,0.01,0.7236383754965479,239.46413134503948
2023-01-08 21:00:00,344.0408472963042,0.0,35.117512553354835,308.92333474294935,0.02,0.01,0.726807475799724,224.87896426568977
2023-01-08 22:00:00,307.43565908993327,0.0,46.523796408234375,260.9118626816989,0.02,0.01,0.722189643386735,188.89308302954723
2023-01-08 23:00:00,314.5402553266511,1.8840773475116392,44.87036909632978,267.7858088828097,0.02,0.01,0.7131239411657955,191.45085665669328
2023-01-09 00:00:00,288.4477721390067,0.47100623708644873,42.784985262403346,245.1917806395169,0.02,0.01,0.7217324250300579,177.40012841576228
2023-01-09 01:00:00,284.694913953244,0.0,29.991224292211385,254.70368966103263,0.02,0.01,0.7192851176003147,183.50448561399202
2023-01-09 02:00:00,295.1784547882072,0.3809980368726004,49.4836078977048,245.3138488536298,0.02,0.01,0.7274028223311664,178.94444205276596
2023-01-09 03:00:00,290.19302764697943,0.847698235403441,44.07139440575628,245.2739350058197,0.02,0.01,0.7258116276811214,178.48034190309323
2023-01-09 04:00:00,304.52440108244514,0.0,40.61121244798321,263.9131886344619,0.02,0.01,0.7183470247910125,189.9873659831548
2023-01-09 05:00:00,327.9893396241761,0.3381952330801614,44.79927422913017,282.8518701619658,0.02,0.01,0.7090697305901936,201.01645601963043
2023-01-09 06:00:00,346.5033854958167,0.12805918058119978,31.56635336971176,314.80897294552375,0.02,0.01,0.7115127590934854,224.30882564516475
2023-01-09 07:00:00,347.966050888833,8.71089930246096,46.65612463809911,292.599026948273,0.02,0.01,0.7125443670554259,209.1305676903209
2023-01-09 08:00:00,359.5523123932862,22.473005334833154,35.99055186543213,301.0887551930209,0.02,0.01,0.7148895973126437,216.05458458065485
