timestamp,dc_voltage_v,dc_current_a,ac_power_kw,inverter_temperature_c,efficiency_pct,vibration_mm_s,inverter_status
2023-01-02 22:00:00,415.9282657543421,0.0,3.1752200631372425,26.808573830322228,95.94807797954537,0.28087557546508446,normal
2023-01-02 23:00:00,419.50395354228993,1.6561667266422178,3.8767048852335204,25.68883166016925,96.34227827336986,0.2898833083543531,normal
2023-01-03 00:00:00,420.2351953989315,2.444652767662029,0.2398304449765748,25.797260877395487,97.06816880773074,0.40817910143484837,normal
2023-01-03 01:00:00,410.370839521622,0.17649219293516877,0.0,21.402563400546192,95.56871059364086,0.36778210467842215,normal
2023-01-03 02:00:00,426.9471437828548,0.6126424541414836,0.0,30.328449041256313,93.2070555211658,0.42518400574214954,fault
2023-01-03 03:00:00,425.5205078863256,0.24208638575525268,1.8267111283440192,18.243018624591606,97.81373984410874,0.26215989518436683,normal
2023-01-03 04:00:00,438.4852948773201,0.6364430267985591,0.0,17.119289060244935,96.08784286251564,0.28892021954374036,normal
2023-01-03 05:00:00,435.0641973634617,0.0,0.0,19.118826796442853,96.78644862131155,0.2979907306575563,normal
2023-01-03 06:00:00,415.89589907890223,0.7008425683845206,0.0,14.688593589093681,98.12665698531825,0.22964283767381322,normal
2023-01-03 07:00:00,450.3523183466668,4.778433934057491,0.05565447371916932,22.024859934819393,97.07391807879218,0.2972513706382492,normal
2023-01-03 08:00:00,437.6551482742228,8.0467349911199,4.040104874742111,24.40810113735206,96.73443277523099,0.3517123752671733,normal
2023-01-03 09:00:00,472.9680311141711,6.350946781236466,0.0,34.46606057614763,96.81199096430319,0.24695785390363637,normal
2023-01-03 10:00:00,471.28476162369344,10.222568780303092,6.919493354012244,43.134677212948894,96.13746064079994,0.3693327130313877,normal
2023-01-03 11:00:00,474.2604546103625,10.560556210078017,3.2731662444622014,42.52308311335743,97.16693252448171,0.390038085028906,normal
2023-01-03 12:00:00,486.29076508948185,13.237869654171636,5.548367600669922,44.523448661624336,96.11755025633552,0.3166246035194739,normal
2023-01-03 13:00:00,449.7998713378751,10.435756274446591,0.9760367878433542,45.46427768007022,95.16752686955735,0.4086955856877827,normal
2023-01-03 14:00:00,450.7220314943137,7.580231957148795,3.1123364975643732,42.36856549899114,96.15468965515086,0.3071236485000485,normal
2023-01-03 15:00:00,458.9389663046716,8.158220802411634,2.623793031462139,44.32294605430725,95.78011509125936,0.35628919858303065,normal
2023-01-03 16:00:00,456.662863453442,8.514414543380028,3.4519580747876235,39.04389126576481,96.27062522369508,0.3158168751449844,normal
2023-01-03 17:00:00,437.77675224847945,4.7938613905409,5.6100220305626705,39.44005184385992,96.27794878689373,0.3166002494012157,normal
2023-01-03 18:00:00,401.0467644153888,0.24575745273830066,0.5349205272271298,30.230825702245564,97.28999153434927,0.2857696886141693,normal
2023-01-03 19:00:00,410.1852978943379,0.49096910733119264,0.0,25.27844889865879,97.06299890251876,0.32849991703179837,normal
2023-01-03 20:00:00,424.69451192684875,1.6978087953906658,0.0,22.69440161979734,96.84254326824828,0.3293410215488527,normal
2023-01-03 21:00:00,426.98138124754036,0.0,1.4878279647844215,28.887467532327396,96.58992074021553,0.3051980470815673,normal
2023-01-03 22:00:00,419.8053225888487,0.0,3.24673322748356,25.260047571387204,96.0107844811144,0.2461213665958834,normal
2023-01-03 23:00:00,433.88200537244387,0.0,0.7047950518776251,25.0916771269778,95.33991970049593,0.3163101609193312,normal
2023-01-04 00:00:00,424.7687642815108,0.0,1.7217818613869238,19.9428895108962,96.79375266417222,0.30676635339822017,normal
2023-01-04 01:00:00,411.03053215250145,0.0,1.5243443083417627,26.360938318151497,97.10637064737192,0.2940532761808459,normal
2023-01-04 02:00:00,416.63397535906057,1.3292653151789382,4.057172758558125,23.19845675462161,96.61202281873392,0.3710861649964756,normal
2023-01-04 03:00:00,403.16560611350576,0.6799225780712705,0.0,22.643717827285215,96.3644316389187,0.23273026505854427,normal
2023-01-04 04:00:00,418.702332115303,0.7731726001298406,1.9658781853991762,21.845705742942883,96.97601571298439,0.20500006307574306,normal
2023-01-04 05:00:00,433.34520743065605,0.17577073398398185,2.5294159625231547,13.26419097988186,96.77603781492716,0.24729498597185687,normal
2023-01-04 06:00:00,428.5905241226736,0.6940562983798679,0.0,16.539911210685464,97.7883478470241,0.3114968037850289,normal
2023-01-04 07:00:00,445.75195716903295,0.6463037356229063,0.0,21.935306580097183,97.4356074065395,0.25163682766284073,normal
2023-01-04 08:00:00,448.09271530783667,5.339509018903752,0.07423061554558075,26.225399437965045,97.20732384264451,0.26321196213488707,normal
2023-01-04 09:00:00,483.69353170013324,8.787665234235595,2.088518394998764,35.36597610729265,96.94915082691655,0.3587728056617115,normal
2023-01-04 10:00:00,480.067218753721,11.56265553545566,3.9024911062296197,49.59287740056134,95.5070063903207,0.3676876717130327,normal
2023-01-04 11:00:00,498.5759449140664,11.349271732087225,5.812303000316294,37.44866518173264,96.86106624350558,0.3399797667486013,normal
2023-01-04 12:00:00,481.71579618867105,10.990051550016123,7.034741545883335,44.38904373144864,96.58495991861622,0.3700352442415184,normal
2023-01-04 13:00:00,489.4697531076354,10.524027710600741,7.442390180010547,47.923892550144636,96.66999644878253,0.32884006696937385,normal
2023-01-04 14:00:00,497.83825013465713,14.613967856982153,4.598803157689137,49.41722579650235,96.5793073051403,0.333675088630677,normal
2023-01-04 15:00:00,465.10575677557944,9.624984624858579,2.0067474005088557,41.27250265449042,96.6775700128915,0.36493617621143787,normal
2023-01-04 16:00:00,453.1076528202366,5.983434265690315,5.783803267497182,36.415256600468005,98.09929103272275,0.269035041969688,normal
2023-01-04 17:00:00,454.39755175133615,3.1277641189472227,2.924408328003481,33.62810339209801,96.47486704714738,0.23154741292825415,normal
2023-01-04 18:00:00,418.7922722302314,0.0,0.20716210467249033,26.171864403205877,97.19422446244951,0.2850123618612976,normal
2023-01-04 19:00:00,404.1492926099261,0.0,1.1833416888874178,32.52789814745076,96.25448764162984,0.35229072785752924,normal
2023-01-04 20:00:00,445.7160846550189,0.3513946123040201,0.06094614423078672,29.08950620974102,94.69095358594952,0.36478753649543305,warning
2023-01-04 21:00:00,414.36282642795436,0.0,1.3114617076190367,30.655715010954793,97.12875620897515,0.3456030901868302,normal
2023-01-04 22:00:00,421.9050726112505,0.0,0.0,21.445900977018493,96.92196713162593,0.21224002953711035,normal
2023-01-04 23:00:00,433.8720800334135,0.0,0.672012336098077,25.480962358131244,97.64433373005393,0.31358179704920214,normal
2023-01-05 00:00:00,412.6980731552256,0.24856732413428223,0.0,24.88937296166034,96.12109378375884,0.32593332610901576,normal
2023-01-05 01:00:00,407.90558504133446,0.0,0.0,19.228825986827925,96.44423504519665,0.23442575506922847,normal
2023-01-05 02:00:00,423.044847561298,1.773745471319381,0.0,16.414745040549562,96.90620687600584,0.3173117937029609,normal
2023-01-05 03:00:00,398.4830832250513,0.0,0.0,20.367359016198314,97.24797372684756,0.28627396217216494,normal
2023-01-05 04:00:00,416.54512707758494,0.0,0.0,19.60965585327065,96.8385128749779,0.4120727797707814,normal
2023-01-05 05:00:00,422.9404639717849,1.8241100891893214,0.0,22.87144863302532,97.45338369241095,0.2086534545101812,normal
2023-01-05 06:00:00,416.76057723809805,0.1573431896101762,0.0,19.00220552301149,96.34295299457504,0.342768985753013,normal
2023-01-05 07:00:00,415.2419919315055,3.5392236843135843,2.7238147401475423,21.65680723416613,96.01580079779437,0.27754729060728933,normal
2023-01-05 08:00:00,471.2733686143695,8.247278297109194,3.3695010177020377,31.596403843351258,96.73593094427163,0.24850673910910082,normal
2023-01-05 09:00:00,469.22842728306557,7.8049091969394,0.0,40.492516926586525,96.37130408043298,0.3099068281105734,normal
2023-01-05 10:00:00,501.5097021244202,11.461280602679834,3.2010331709665265,44.054948805615716,96.6898940001307,0.3492090672647301,normal
2023-01-05 11:00:00,480.9201545842003,11.20039384442876,5.797079096846694,45.19900418357995,96.3305735627264,0.3818966751497616,normal
2023-01-05 12:00:00,476.04680975577264,9.643740031111191,2.8660470758860828,41.42674477957743,96.19958695393227,0.40173206108444187,normal
2023-01-05 13:00:00,486.2746657150355,10.975532876448078,3.167800043750796,44.47037014263255,96.31298190482629,0.3958164638334388,normal
2023-01-05 14:00:00,466.5266027293024,9.89816330900018,4.061854289142879,43.61046875325899,96.38815230557702,0.2986056566783382,normal
2023-01-05 15:00:00,452.1305730107242,8.976175341366375,4.592724874439316,42.341607493731495,96.20688710768503,0.3798898026781077,normal
2023-01-05 16:00:00,470.6667079317994,6.688173232008516,0.0,38.32366281065589,96.3282658300461,0.34229872390614674,normal
2023-01-05 17:00:00,439.3582381018341,4.37797576301377,3.14494094331974,37.03128654153324,96.22737469968486,0.2978784522459069,normal
2023-01-05 18:00:00,397.91680338245317,0.0,0.0,23.723348767392473,97.18314884041075,0.2889702737956857,normal
2023-01-05 19:00:00,435.937992647488,1.5231068062783446,0.5660417931948745,24.105400971854195,96.77983158812566,0.2698170955659195,normal
2023-01-05 20:00:00,413.9484238102485,0.0,0.0,28.848741478341037,97.94632036112614,0.3091811766341403,normal
2023-01-05 21:00:00,412.7061132886125,0.3528984465518569,0.0,28.142688904864283,96.69928239719411,0.2770990625179638,normal
2023-01-05 22:00:00,398.81534895564033,0.19600161681304615,0.0,29.39355415704927,96.25358220544706,0.267667345385401,normal
2023-01-05 23:00:00,440.8912978391639,1.7540604195085419,0.0,28.15279185565513,98.20511334708301,0.32547034882262116,normal
2023-01-06 00:00:00,404.52623295348377,1.1656948292068317,4.49715557967779,23.24832035008857,96.92445102137727,0.3216458626305626,normal
2023-01-06 01:00:00,420.7013937684678,0.0,0.0,20.28047048772159,97.31486781481986,0.2830570609717787,normal
2023-01-06 02:00:00,430.95144387048526,0.0,4.230782547762189,22.196502093507583,97.04731425851888,0.3490990563444541,normal
2023-01-06 03:00:00,425.06060319603716,0.6946917816829611,0.0,16.3002822851311,97.15430238330168,0.2721833411104577,normal
2023-01-06 04:00:00,419.2841482560937,0.0,0.0884285427215978,16.645431809421826,97.09671095367015,0.27117988181382213,normal
2023-01-06 05:00:00,399.580009700551,0.0,0.0,16.662282885545824,96.11381501785118,0.30974412506491955,normal
2023-01-06 06:00:00,410.2833019707926,1.218753460793365,0.0,20.465119079297676,96.93854064234739,0.2856332147608619,normal
2023-01-06 07:00:00,437.05517677462296,2.889234347766985,0.0,20.03846987326241,95.92950616959092,0.2934688489075706,normal
2023-01-06 08:00:00,443.9229721558856,6.069379843498653,0.0,26.28363394691429,96.52612778894877,0.201749729069066,normal
2023-01-06 09:00:00,467.0536762792725,8.966199665577765,3.330385901349933,41.419501296593964,95.96833700661311,0.33350729798270695,normal
2023-01-06 10:00:00,479.0847713174841,8.712562280174158,2.8225917054627203,39.57365874193795,96.64587723038017,0.2560594799850255,normal
2023-01-06 11:00:00,495.51831554110123,13.396513346637065,10.734113165526855,47.414989524620424,96.51425090553363,0.29599195620928603,normal
2023-01-06 12:00:00,466.9775439221014,10.158848170974036,1.4495021863211148,44.51679809863425,96.6459355629796,0.28562069464704826,normal
2023-01-06 13:00:00,511.9481513945641,12.594226651877497,5.1888154997646865,50.74191573147492,94.8128481793479,0.36467772505544027,warning
2023-01-06 14:00:00,482.6385593336813,11.337784702217526,5.653903613491183,45.599983756734275,95.97690503857716,0.3192458131281784,normal
2023-01-06 15:00:00,472.80643315179344,7.85610595212148,0.741462667360727,46.044369206780274,96.17773236828728,0.3226290337917412,normal
2023-01-06 16:00:00,462.91188136295375,4.958737414863189,3.82889052725935,40.20072694533286,96.9742267925727,0.35697246206095073,normal
2023-01-06 17:00:00,464.1634108357008,4.210782034368874,0.8023141430456099,34.19331027372398,97.15281435227078,0.3272821331128358,normal
2023-01-06 18:00:00,405.9894276567963,1.9744258537833934,0.0,29.878436530802688,95.88875359286203,0.23371389590888594,normal
2023-01-06 19:00:00,417.29684829010375,0.0,1.6496240302614127,23.692919443782642,95.75104962883566,0.3007176243894376,normal
2023-01-06 20:00:00,391.45882008152006,0.0,0.0,29.456485803725357,96.14701908302129,0.32164318147078785,normal
2023-01-06 21:00:00,422.3118183917763,1.1471229867969146,0.0,22.51800387628858,97.31435449107502,0.28189334710245884,normal
2023-01-06 22:00:00,424.3847309031017,1.4202589230979257,2.274272512051306,26.468877461934397,97.35689725618082,0.30050231584760073,normal
2023-01-06 23:00:00,419.5300546146869,0.0,0.0,22.714926856354662,96.12944896891398,0.30304225872859164,normal
2023-01-07 00:00:00,412.1455971480203,0.0,2.2944303763787506,28.66966748115659,96.77934060002445,0.3379233188677364,normal
2023-01-07 01:00:00,395.4058258057401,0.2703080183803194,3.1237460944245137,24.666333105649855,97.75566380329931,0.23633746671279032,normal
2023-01-07 02:00:00,424.48240420094123,0.7552327601146704,0.0,19.000599740966283,96.98917789022971,0.2782285179363466,normal
2023-01-07 03:00:00,437.4652138069839,0.0,1.9831562398875766,20.679454284018917,97.56771015687957,0.35169235249034697,normal
2023-01-07 04:00:00,412.9077785311988,0.8151525839788191,0.0,18.507605554551528,97.34662185873158,0.3436816634410213,normal
2023-01-07 05:00:00,425.28071914827774,0.0,5.582789792830441,16.518618376558727,96.23110150061487,0.31707471386414865,normal
2023-01-07 06:00:00,402.1842396403429,0.0,0.0,17.966459347939956,96.64151425568265,0.30740590605410695,normal
2023-01-07 07:00:00,444.03319651971674,2.8297138691740615,3.7211865454003012,26.95657618298569,96.64150404423032,0.3700985423020549,normal
2023-01-07 08:00:00,445.7115240178058,5.5536586621492186,4.386778357590659,30.183180809372143,96.63473232067221,0.38708028168301095,normal
2023-01-07 09:00:00,458.6643050607085,8.27538973235408,4.282195365513305,35.96588038803244,97.03530916624266,0.3167685612541908,normal
2023-01-07 10:00:00,469.46923912807875,9.15652459168963,2.278452198926919,46.444265889381555,96.57354686902453,0.3041112340472303,normal
2023-01-07 11:00:00,476.4644079402166,8.835015675375693,3.4943111420240567,40.89400422233163,94.64986937039815,0.3209763157396835,normal
2023-01-07 12:00:00,498.3567187870007,12.66124685452277,0.4210617607570448,54.121664956626844,95.42547086179496,0.48211115046413583,warning
2023-01-07 13:00:00,470.19452586601903,12.946474096445439,6.161422445417297,46.896188786907416,95.00912861921077,0.28101812386480707,normal
2023-01-07 14:00:00,467.8907149618528,10.985534736616478,5.602865653552416,40.022744059308906,96.52987798350357,0.3112239225374411,normal
2023-01-07 15:00:00,469.012858777845,10.33714968145641,4.7941441814706405,43.3691284665327,96.51875566268266,0.28023061083336015,normal
2023-01-07 16:00:00,436.065013101764,4.286535641128075,0.0,37.24681203097916,96.63623279470174,0.3294841785770537,normal
2023-01-07 17:00:00,461.86916775248864,2.2712057714734866,0.0,32.34213406460785,95.96451102840211,0.266576626973421,normal
2023-01-07 18:00:00,414.39243655529356,1.4301503548612065,0.0,27.620343903147525,97.01518124452478,0.3008906468929503,normal
2023-01-07 19:00:00,411.9667570363981,0.7621200139175103,1.017997994730256,30.590292907196577,96.99590310427317,0.23317677941364282,normal
2023-01-07 20:00:00,408.26030460213,0.4802035262405969,0.903711458969944,27.986110420401108,95.8521189033709,0.33067704744418824,normal
2023-01-07 21:00:00,441.5817610456574,0.0,0.0,23.153376062355456,95.79807643819534,0.3452005623834299,normal
2023-01-07 22:00:00,426.63486274319376,0.0,0.7050784712116196,32.34035287167752,93.28766383334845,0.4206576097244374,fault
2023-01-07 23:00:00,408.7608959250763,0.0,0.0,23.44110969373535,97.74845271876198,0.2914770191044426,normal
2023-01-08 00:00:00,433.27477870631964,0.5846618335565126,1.7586412026630414,23.235074006730873,97.69631953521822,0.28993385878420924,normal
2023-01-08 01:00:00,422.40838433146655,0.9207688351229841,1.310346351191121,30.498397260614105,94.5635870156277,0.4049253136529181,warning
2023-01-08 02:00:00,423.087041053338,0.17310422673844802,1.0112659347726047,20.584233281457756,96.27823849783009,0.28964168308425836,normal
2023-01-08 03:00:00,415.8662734949706,0.39694056784588316,0.0,22.112307353631486,97.22542098538868,0.32494929280449075,normal
2023-01-08 04:00:00,411.00700815651635,0.101838550033325,4.6153674112212135,16.00967419452734,96.51340032819667,0.3313409137270925,normal
2023-01-08 05:00:00,424.0531931886552,0.8227432490621795,1.5539651710087847,16.714422356621046,96.31377944264639,0.2508659958135548,normal
2023-01-08 06:00:00,414.56571643737294,0.5746561573067068,0.0,18.111672460589464,95.46694481411797,0.2738502052102071,normal
2023-01-08 07:00:00,462.3645348414441,3.7803093036344535,2.2288141658531497,26.233767471004086,96.69292280694353,0.338532312898998,normal
2023-01-08 08:00:00,438.1541012582978,5.687364454853854,4.173795139030835,29.26933257681209,96.2080396018654,0.2516719032312629,normal
2023-01-08 09:00:00,491.3888283353589,9.629440181048892,2.8829838845329845,36.324169661104705,96.53799568280053,0.24381948804838657,normal
2023-01-08 10:00:00,475.341012683804,10.783340651095099,7.438883557317244,41.68741243334498,95.02007419575759,0.3424274629826291,normal
2023-01-08 11:00:00,498.8652505174807,13.870690374338619,7.321121258459283,47.53832130275635,96.41382118400887,0.36493049904833236,normal
2023-01-08 12:00:00,499.16773649802013,12.907563495738346,0.07140026939904054,49.34926975000611,94.82608825536693,0.31980653198186854,normal
2023-01-08 13:00:00,473.4039232771506,12.585310900718119,6.230480654922452,49.66581354304282,96.93277694881549,0.3261855849212675,normal
2023-01-08 14:00:00,483.82287682646864,9.9395380251112,3.4091849250727595,44.84776013802357,96.66541833841069,0.30928782740641114,normal
2023-01-08 15:00:00,436.5801741488689,8.053927849851952,4.577839941763467,41.98810223219893,96.22797960366226,0.29929919489062046,normal
2023-01-08 16:00:00,443.7998614137368,6.899480589425008,5.177566547690034,33.153802470579286,96.86532487899056,0.3440474377653426,normal
2023-01-08 17:00:00,429.02198257867434,1.9804945228153799,1.269606749585848,35.816223201497394,95.90091209437941,0.27441250692308927,normal
2023-01-08 18:00:00,406.850878349833,0.0,4.163130584861739,26.60424866244437,96.66936157943228,0.2925875828675548,normal
2023-01-08 19:00:00,417.42054194305257,0.4030167176640829,0.0,27.25189557250026,97.0930859894887,0.2682903444444064,normal
2023-01-08 20:00:00,424.62899961818033,0.6196760013438946,1.804126366129696,27.76070352766108,94.75201589763024,0.24730984801927353,normal
2023-01-08 21:00:00,428.43191998199165,0.0,2.0123564340933684,25.194125915621896,96.37875349545916,0.3351953788211146,normal
2023-01-08 22:00:00,422.8905210864049,0.0,0.0,29.998530165996932,96.56143556942823,0.2892040514450523,normal
2023-01-08 23:00:00,412.01167842127745,0.0,1.9469357699444556,27.079308769904525,96.50103419780397,0.31169622075663933,normal
2023-01-09 00:00:00,424.428197253902,0.0,0.0,23.789172959329814,97.54242350134649,0.2372553107266192,normal
2023-01-09 01:00:00,421.4914283382102,1.132317331527535,0.0,23.461203681066582,95.99874126983028,0.26724482921187415,normal
2023-01-09 02:00:00,431.2326740152322,0.8478065562567033,0.0,20.85492198866624,96.33948062410288,0.3219533592051327,normal
2023-01-09 03:00:00,429.3232404351782,0.0,0.6035227909251174,21.772626863694338,95.54888918125951,0.39703611196120103,normal
2023-01-09 04:00:00,420.36571696704755,0.0,0.8131291896358601,14.96549221482545,97.70668960754149,0.20088234185403844,normal
2023-01-09 05:00:00,409.23296392606494,0.0,2.9481578964480732,21.05018384585052,96.56147315674697,0.284056055880124,normal
2023-01-09 06:00:00,412.397433003799,1.7461322038194584,2.640342414346887,10.68879122780855,96.60162279876084,0.2878688063813571,normal
2023-01-09 07:00:00,426.17904442763034,3.0103096941335163,0.46830754454830703,24.50089434316616,96.62599697546608,0.27435778255676097,normal
2023-01-09 08:00:00,451.162484653956,5.442219594083432,0.0,27.305716743071354,96.99715574591212,0.3385923129659077,normal
2023-01-09 09:00:00,472.85644782382536,9.798691081844574,,33.75140646133099,96.7271469451897,0.28283350609624947,normal
2023-01-09 10:00:00,490.9631685183656,11.144325305939644,7.810619933183854,39.87974354831377,98.01553437490955,0.3359133935052932,normal
2023-01-09 11:00:00,488.34688641383974,12.068324525569556,7.310008844300038,49.616927693396406,96.55310761764133,0.3283509792068584,normal
2023-01-09 12:00:00,481.71188242209325,11.595563128059293,7.850056710931945,41.73955245309472,96.11975945570212,0.3822563482243803,normal
2023-01-09 13:00:00,482.71347802222425,10.08908652530508,3.950803174965792,46.47793754057578,95.991016894377,0.31590129495972735,normal
2023-01-09 14:00:00,473.9181481753743,10.407114324521098,3.371003300205221,46.77976097648891,96.08764821390258,0.32948457010151716,normal
2023-01-09 15:00:00,458.34714129920883,9.04708598740582,1.9727161388828434,37.12649772190562,95.56700037939352,0.36208055694369745,normal
2023-01-09 16:00:00,434.50946719705365,5.8041085221985345,1.7981580340646197,41.84215752548175,95.16419193691641,0.3715319309217052,warning
2023-01-09 17:00:00,444.41753160030567,6.699580553822093,2.5427411783660134,48.547611957610194,96.7668666843612,0.3498452261857633,normal
2023-01-09 18:00:00,427.9613074819861,2.6539209721129944,1.5616075213927842,26.725613996279883,96.25609762968186,0.23054985424509566,normal
2023-01-09 19:00:00,411.5650627435252,0.0,0.0,28.22905651358696,96.11713611852572,0.26294077468201094,normal
2023-01-09 20:00:00,417.14631555088874,0.0,0.0,26.3826054795922,97.53882800558266,0.31805046199481657,normal
2023-01-09 21:00:00,425.5971754489478,0.0,0.0,29.051681284978034,95.73333488675263,0.26847546218850676,normal
2023-01-09 22:00:00,426.248273957072,0.0,2.354047533878727,29.974132001018237,95.33469699409835,0.2881653467290848,normal
2023-01-09 23:00:00,407.0456057740075,0.0,0.19129515560927823,30.632023182585282,,0.3309875024470881,normal
2023-01-10 00:00:00,431.9647122774437,0.24943260128049674,0.0,23.42490302914444,95.74936682428826,0.2736823604124117,normal
2023-01-10 01:00:00,433.5282010722658,0.15911720643132127,0.0,24.360315373914503,96.89133090785404,0.3316343136764833,normal
2023-01-10 02:00:00,406.4418017133773,0.0,0.0,19.36474170203491,96.51810617419973,0.2973559949035124,normal
