timestamp,load_kwh,solar_kwh,wind_kwh,fossil_kwh,co2_kg
2023-01-03 02:00:00,199.1735918685081,0.64816793878959,42.13199304386647,156.39343088585204,109.90968490931088
2023-01-03 03:00:00,225.10832407615678,0.0,56.97137752646715,168.13694654968964,118.26557636004742
2023-01-03 04:00:00,229.63062286101038,0.0,59.19391941421149,170.4367034467989,119.89763160690134
2023-01-03 05:00:00,264.61105857954703,1.2233525776817358,48.518532252959574,214.86917374890572,150.91807399831723
2023-01-03 06:00:00,296.79217038559466,2.061999044991902,48.3749177335482,246.35525360705455,172.9736666831735
2023-01-03 07:00:00,312.27107616788095,,54.2622807528406,246.88716630353122,173.58607180223044
2023-01-03 08:00:00,287.7116165564809,16.208712457729124,48.64149702729945,222.86140707145233,156.8135741694442
2023-01-03 09:00:00,373.2120281550809,24.677821840869065,51.606193998617634,296.9280123155942,208.85922699771947
2023-01-03 10:00:00,363.5787249653995,31.643975142516027,68.93302922895634,263.00172059392713,185.42341421088886
2023-01-03 11:00:00,360.2155285565227,36.50640572009293,50.15904930965624,273.55007352677353,192.71677007623987
2023-01-03 12:00:00,382.2119682491522,34.81594653265823,49.26853369945444,298.1274880170396,209.8782458795754
2023-01-03 13:00:00,385.22383069870307,34.18399751252058,46.954920470542945,304.0849127156396,214.01266805590353
2023-01-03 14:00:00,369.8523187100147,28.76877833169685,58.088790687623714,282.9947496906941,199.25258825699603
2023-01-03 15:00:00,374.83176567404894,22.90383334441016,50.68546152987939,301.2424707997594,211.83466084201856
2023-01-03 16:00:00,350.0374415417819,19.512199148962797,46.94027060905281,283.58497178376626,199.36912693770617
2023-01-03 17:00:00,336.51555347081234,11.971548930418368,62.705687173808315,261.83831736658567,184.15331000695642
2023-01-03 18:00:00,312.9923199330381,0.0,63.49207895173331,249.5002409813048,175.2850894764307
2023-01-03 19:00:00,281.0909140150679,2.0070657957840483,47.33186638971458,231.75198182956925,162.7398472605113
2023-01-03 20:00:00,284.06300680619177,0.7232720500952683,37.202935304739285,246.1367994513572,172.68225440999933
2023-01-03 21:00:00,271.36047490890775,0.0,60.19536443431959,211.16511047458815,148.41753097655487
2023-01-03 22:00:00,253.73569480738448,0.7227912110168279,46.65821630954419,206.35468728682346,144.9293190880922
2023-01-03 23:00:00,245.59782984793614,3.0760731329319384,58.460259708926365,184.06149700607784,129.4891719640024
2023-01-04 00:00:00,231.03115838721357,0.0,38.50501720273262,192.52614118448093,135.15334900116397
2023-01-04 01:00:00,215.44923886686243,3.1292873116280124,61.406626450821776,150.91332510441265,106.31597958382963
2023-01-04 02:00:00,238.76101320345836,0.0,44.57647231018105,194.1845408932773,136.3749433483959
2023-01-04 03:00:00,213.79532593973187,1.6438050087504477,60.1119606969595,152.0395602340219,107.06168787095993
2023-01-04 04:00:00,233.36150810750496,0.17409413647634245,54.38003228711878,178.80738168390985,125.7124493843376
2023-01-04 05:00:00,248.9771202687673,0.0,46.63433238925415,202.34278787951314,142.10629483955174
2023-01-04 06:00:00,298.935438619004,0.1835215530710046,51.00955724101306,247.74235982491993,173.9334178809155
2023-01-04 07:00:00,317.5819490522171,5.350639425472127,59.75639540008091,252.47491422666405,177.43701670117508
2023-01-04 08:00:00,331.45522350399256,17.57667442534237,55.11300336934918,258.765545709301,182.03854551871103
2023-01-04 09:00:00,359.51906931829296,26.192722422862822,58.94115158820718,274.38519530722294,193.18290267939537
2023-01-04 10:00:00,346.81942209885995,34.160446963730806,70.07737242055119,242.58160271457797,171.19110456368472
2023-01-04 11:00:00,377.95108044078574,33.767734097965956,41.75191485073889,302.4314314920809,212.79487587492332
2023-01-04 12:00:00,378.83657101749395,34.415049196248425,67.2035483441763,277.2179734770692,195.41291790131515
2023-01-04 13:00:00,396.1433528983897,33.800760447344175,55.10069524461301,307.24189720643255,216.2963502058958
2023-01-04 14:00:00,378.98582395495845,33.03546310965193,47.07557535784228,298.87478548746424,210.3438148569964
2023-01-04 15:00:00,366.9480103167199,26.135999499158704,43.623338738515386,297.1886720790458,208.99102383270034
2023-01-04 16:00:00,368.12229161345465,16.95649779348332,52.752884618211034,298.41290920176027,209.75569524328395
2023-01-04 17:00:00,356.5826588479845,10.352312120900635,61.63904863982298,284.59129808726084,200.0373453898988
2023-01-04 18:00:00,314.12046702561565,0.1941550986960852,53.245454781407034,260.6808571455125,183.01293765164672
2023-01-04 19:00:00,302.52398626983035,1.9372899810657784,66.35508718640608,234.2316091023585,164.66442304313634
2023-01-04 20:00:00,266.8579882272895,0.0,42.65644222401483,224.2015460032747,157.36764662453243
2023-01-04 21:00:00,225.96920607772188,0.0,54.16913616165887,171.80006991606302,120.8017403028607
2023-01-04 22:00:00,249.87847331639813,0.0,44.24670018912235,205.63177312727578,144.38470819098427
2023-01-04 23:00:00,243.2916693811804,0.0,57.174902805427045,186.11676657575336,130.8534856310816
2023-01-05 00:00:00,230.95517597004778,0.5922405541291521,62.0950991207784,168.26783629514023,118.42028120888851
2023-01-05 01:00:00,195.05481417055682,0.5221105443597787,51.633905650551576,142.89879797564546,100.55593985034453
2023-01-05 02:00:00,221.76143238259976,0.01022691328492178,34.166289146982926,187.5849163223319,131.65130885536783
2023-01-05 03:00:00,201.74099123335102,0.0,56.59158517437196,145.14940605897908,102.17050009302908
2023-01-05 04:00:00,268.2752140567613,0.0,58.49390841386808,209.78130564289322,147.43185303416394
2023-01-05 05:00:00,248.00742120510105,0.0,58.23435803969358,189.77306316540748,133.42348779618214
2023-01-05 06:00:00,302.42377047056914,0.0,64.88625753457723,237.5375129359919,166.92512163054008
2023-01-05 07:00:00,318.4862845921345,7.787851946969831,46.43157056280761,264.2668620823571,185.60687620221742
2023-01-05 08:00:00,311.49490825703305,17.822164567198826,60.4417288436036,233.2310148462306,164.22257097214143
2023-01-05 09:00:00,327.3064656678562,26.468633437117013,64.5400600998238,236.29777213091535,166.5832137613813
2023-01-05 10:00:00,366.1223356775912,35.19997642794409,40.771299327947865,290.15105992169924,204.21745446702784
2023-01-05 11:00:00,360.9154116818813,35.40209383456468,57.55721460735182,267.9561032399648,188.85288629074017
2023-01-05 12:00:00,383.1095756723709,36.80457276250722,50.96656135193863,295.3384415579251,207.9826661593171
2023-01-05 13:00:00,377.05582607476856,34.90404637736867,54.34781861518683,287.80396108221305,202.70433187124837
2023-01-05 14:00:00,354.85492982301326,27.590062194924947,57.78141186830669,269.48345575978163,189.7680343944287
2023-01-05 15:00:00,340.12325195276054,25.607503972589505,51.10217148709158,263.41357649307946,185.4126753394783
2023-01-05 16:00:00,364.2670461592151,18.265196410412898,49.59433536670711,296.4075143820951,208.3465073493419
2023-01-05 17:00:00,335.87487374191295,14.318890710383652,55.273219339904195,266.2827636916251,187.23704459174428
2023-01-05 18:00:00,316.70741629136205,0.0,46.30203248909758,270.40538380226445,189.74678898647608
2023-01-05 19:00:00,314.7361975232791,0.6030946846672249,46.31339896891852,267.81970386969334,187.94898859216786
2023-01-05 20:00:00,301.1943504781574,0.0,60.43498626365203,240.75936421450535,169.13590481279027
2023-01-05 21:00:00,260.2100691164452,0.0,45.80964771873075,214.40042139771444,150.5383914555874
2023-01-05 22:00:00,242.62071683830064,2.285645629030041,60.3305000072737,180.0045712019969,126.65221775405115
2023-01-05 23:00:00,242.51835313082555,1.5038660653735483,58.70073034283161,182.31375672262038,128.23671433057004
2023-01-06 00:00:00,207.52698522375266,1.5820638940860938,40.459393914102534,165.48552741556404,116.27610440791756
2023-01-06 01:00:00,228.50238069358718,0.0,48.845330525742064,179.6570501678451,126.24838842274899
2023-01-06 02:00:00,236.1593083465786,2.8055886218721984,63.818722968806284,169.53499675590012,119.36879673125559
2023-01-06 03:00:00,246.07650569588108,0.0,46.41652349530985,199.65998220057122,140.22615277535294
2023-01-06 04:00:00,219.53525183991096,1.1737141876005406,50.550613645952204,167.81092400635822,117.99662722466229
2023-01-06 05:00:00,253.7347558252376,4.380911251619957,57.96233489044248,191.39150968317517,134.64129835215942
2023-01-06 06:00:00,271.2756124718181,0.0,60.53297181868807,210.74264065313002,148.1251781753779
2023-01-06 07:00:00,306.65338918850995,8.326341362609593,52.25353665607134,246.07351116982903,172.9405200126932
2023-01-06 08:00:00,333.0717771770931,18.472565461031042,49.485766186894175,265.1134455291679,186.4437208415071
2023-01-06 09:00:00,367.60574098406147,24.835344674550633,65.64480663801537,277.1255896714955,195.141067729918
2023-01-06 10:00:00,354.29914516177445,28.548892607764724,68.17704505480793,257.57320749920177,181.5539935521446
2023-01-06 11:00:00,366.9735297004886,35.43835875421023,62.09671215068167,269.4384587955967,189.9366554535087
2023-01-06 12:00:00,399.6742312586784,34.421918034259306,54.948392884947495,310.3039203394716,218.45066652716474
2023-01-06 13:00:00,389.6037389503263,36.24841766586854,47.799721971299896,305.55559931315787,215.0918850922409
2023-01-06 14:00:00,401.4439236433168,29.811371001429386,47.62229249197478,324.0102601499126,227.8796324498871
2023-01-06 15:00:00,378.7680372202744,28.942164792818115,58.44596058655336,291.3799118409029,205.1292411903539
2023-01-06 16:00:00,344.36687808659644,16.706756146183285,57.61303351153678,270.04708842887635,189.94322735825244
2023-01-06 17:00:00,325.1581595507046,8.814813789403797,65.47863648799874,250.86470927330208,176.4363791319795
2023-01-06 18:00:00,302.5879247446895,1.627034434739344,59.469448484716416,241.49144182523372,169.67124445120555
2023-01-06 19:00:00,315.0858623937488,0.0,42.24120533034876,272.84465706340006,191.4136719976835
2023-01-06 20:00:00,302.2785136104752,0.45491986920825883,62.68142868621065,239.1421650550563,168.03542822278567
2023-01-06 21:00:00,292.89551699316746,2.614285508564856,46.281362725912004,243.9998687586906,171.31500746851384
2023-01-06 22:00:00,261.23312236229657,0.0,51.194077568808495,210.03904479348807,147.53927213112974
2023-01-06 23:00:00,253.31563123264146,0.3692677170646084,56.26744939444086,196.678914121136,138.24529973308088
2023-01-07 00:00:00,220.0360911520369,0.5197655884968471,68.10059483389593,151.4157307296441,106.68241277085976
2023-01-07 01:00:00,208.66416499380978,1.5636457435546207,77.0146033636671,130.08591588658805,91.86156006911939
2023-01-07 02:00:00,241.48752612810546,0.0,56.98903938871368,184.49848673939178,129.71883111146138
2023-01-07 03:00:00,242.99358122580355,0.0,50.669681965861116,192.32389925994244,135.1334263016183
2023-01-07 04:00:00,251.0535253651572,1.0438831312337953,56.41130010346862,193.5983421304548,136.10383015497771
2023-01-07 05:00:00,271.8209744544625,0.5939693464663721,59.236498322614906,211.9905067853812,148.9975991199223
2023-01-07 06:00:00,290.1526608736391,0.5009857006917531,49.56991391116668,240.08176126178066,168.56295173637196
2023-01-07 07:00:00,325.26765514277105,10.218244968499548,66.49694576292279,248.5524644113487,174.8560594449433
2023-01-07 08:00:00,346.1407096254236,17.04151089358816,53.97582098915543,275.12337774268,193.4669528476393
2023-01-07 09:00:00,354.1737075300728,26.488243591373802,56.11719962835537,271.56826431034364,191.18872188535158
2023-01-07 10:00:00,375.26598782833537,32.45858238838421,57.462648932059906,285.34475650789125,200.96512769261216
2023-01-07 11:00:00,383.0033728340943,34.12038191050466,55.50794780053986,293.37504312304975,206.60001730235032
2023-01-07 12:00:00,376.3669223675738,40.5346696957798,58.846778919381116,276.9854737524129,195.2889928097984
2023-01-07 13:00:00,397.3588723686647,36.496750588380976,47.19722942324883,313.6648923570349,220.7673319559245
2023-01-07 14:00:00,362.3670423152041,29.489830447381554,47.668840884055975,285.2083709837666,200.7123447064248
2023-01-07 15:00:00,391.10080783216097,27.33684341431946,43.334021051850655,320.4299433659909,225.2810374349985
2023-01-07 16:00:00,344.6611006434009,16.4521969962905,55.65126476058603,272.5576388865244,191.67590380809875
2023-01-07 17:00:00,350.2974515468886,11.09951775699051,58.366746943721125,280.831186846177,197.3874886169009
2023-01-07 18:00:00,314.03861647677695,2.3171911580148126,55.7974378448393,255.92398747392284,179.75110943335466
2023-01-07 19:00:00,314.311236991084,0.0,65.53119438240452,248.78004260867948,174.80134176989966
2023-01-07 20:00:00,284.79600024784736,1.9267522584886436,52.090486764991844,230.77876122436686,162.10457276987648
2023-01-07 21:00:00,242.08906287251764,0.8255618538729966,57.485188160364316,183.77831285828034,129.23618211947735
2023-01-07 22:00:00,255.75235421532102,1.64412031998898,43.4016479065097,210.70658598882233,147.9615090776405
2023-01-07 23:00:00,228.0595582897219,3.7935859653078947,49.038457295829005,175.227515028585,123.22551681227394
2023-01-08 00:00:00,242.80707331473832,0.0,54.38108084491331,188.42599246982502,132.44200553732665
2023-01-08 01:00:00,226.88382393667933,0.0,55.60959567033225,171.27422826634708,120.44805574314627
2023-01-08 02:00:00,235.52118728335836,0.0,46.46504320307364,189.05614408028472,132.80395128823002
2023-01-08 03:00:00,223.21837197767996,0.0,48.24398476952256,174.9743872081574,122.9645108934054
2023-01-08 04:00:00,241.455412639329,0.0,36.67378881094062,204.78162382838838,143.71387456798126
2023-01-08 05:00:00,259.984359064147,0.6823039496332878,45.96054517793422,213.34150993657948,149.81230848637765
2023-01-08 06:00:00,299.00895220109993,0.5533815986600381,55.939844092545385,242.5157265098945,170.3314746298248
2023-01-08 07:00:00,332.02459492274556,11.2459884873283,53.41841891323963,267.3601875221776,187.9112352244033
2023-01-08 08:00:00,315.49188593772175,18.555594574605298,52.82210455543677,244.1141868076797,171.77926370242224
2023-01-08 09:00:00,363.01666077552846,29.111866755957575,49.21496828183478,284.6898257377361,200.35726503435276
2023-01-08 10:00:00,330.8873198347015,31.56487902673577,48.87328405341251,250.4491567545532,176.43444014925606
2023-01-08 11:00:00,358.23312989203396,41.23675892407843,43.53420966859952,273.462161299356,192.68359018471676
2023-01-08 12:00:00,369.7563278659871,38.310516277228984,54.407406146007375,277.03840544275073,195.23716819693016
2023-01-08 13:00:00,366.5763082640524,34.08210547806663,52.184562339502214,280.3096404464835,197.4202360454948
2023-01-08 14:00:00,360.384178861975,29.952407697089463,52.75292956832949,277.678841596556,195.50176656721428
2023-01-08 15:00:00,382.3409545904853,27.169743432129316,44.608500043046455,310.5627111153095,218.3833776497897
2023-01-08 16:00:00,360.22146563466913,18.082665220197782,31.590035425417142,310.54876498905423,218.06168915099607
2023-01-08 17:00:00,352.5550195697399,11.019622977440447,57.59400047841666,283.9413961138828,199.5553097440509
2023-01-08 18:00:00,337.92655250568765,0.9464752491470942,44.986079136319866,291.9939981202207,204.8645889805006
2023-01-08 19:00:00,310.84819350325125,0.0,41.914572672042134,268.9336208312091,188.67268030856678
2023-01-08 20:00:00,296.0248626397172,0.0,54.36461007969905,241.66025256001814,169.70582289280966
2023-01-08 21:00:00,265.8209543120292,0.0,45.68067766503406,220.14027664699512,154.55500042954694
2023-01-08 22:00:00,232.4904952861533,0.0,57.29626985676007,175.19422542939324,123.20892049914286
2023-01-08 23:00:00,253.44911901522013,1.7127975886469446,53.75282638100067,197.9834950455725,139.1602307474837
2023-01-09 00:00:00,221.6046929383717,0.4281874882604079,50.103809501228035,171.07269594888325,120.26048900899576
2023-01-09 01:00:00,213.68149655177768,0.0,33.70760922601994,179.97388732575774,126.31879722029062
2023-01-09 02:00:00,227.77260679302265,0.346361851702364,54.33080679871542,173.09543814260485,121.71704200484459
2023-01-09 03:00:00,224.74124494101127,0.7706347594576736,46.72525916549507,177.24535101605852,124.55441099808506
2023-01-09 04:00:00,244.88544280844877,0.0,41.68103780165459,203.2044050067942,142.65989388277248
2023-01-09 05:00:00,272.87624985666605,0.3074502118910558,45.782362654362224,226.78643699041277,159.2144785240704
2023-01-09 06:00:00,292.23504351370434,0.11641743689199979,30.425373052437656,261.6932530243747,183.49185919632453
2023-01-09 07:00:00,294.2479900368296,7.371796907155359,47.904477407469585,238.97171572220466,
2023-01-09 08:00:00,321.10538404718454,19.37289087567867,36.40028285016764,265.3322103213382,186.48400787095198
2023-01-09 09:00:00,363.8304361047677,27.506998596594805,33.81389262887594,302.509544879297,212.64496031372852
2023-01-09 10:00:00,371.72998529414696,34.48152199965517,32.45638142588109,304.7920818686107,214.36865156227938
2023-01-09 11:00:00,408.1234489261972,38.15077115074475,53.53676191554362,316.43591585990885,222.80352414410652
2023-01-09 12:00:00,402.69142974246245,34.55929357405003,39.60114776608191,328.53098840233054,231.0588892307732
2023-01-09 13:00:00,404.87983706161316,34.1675169668447,56.90507659495621,313.8072434998122,220.917471555155
2023-01-09 14:00:00,364.1714788795025,33.345490047721945,40.34884321120583,290.47714562057473,204.4044001674688
2023-01-09 15:00:00,388.4553786104705,27.41300144568276,30.976391254880642,330.0659859099071,231.90421407839742
2023-01-09 16:00:00,363.48738150268423,19.6874115275942,35.703059396034945,308.0969105790551,216.41861622985076
2023-01-09 17:00:00,339.45071398014034,17.363200484126057,54.52174787567972,267.56576562033456,188.1885174226735
2023-01-09 18:00:00,330.9411947494037,1.1417810213863386,43.388069492130874,286.4113442358865,200.94465728046956
2023-01-09 19:00:00,321.89361405238634,2.271131280361198,40.24895654369941,279.3735262283257,196.0093805508722
2023-01-09 20:00:00,294.5223912900756,1.9080035269864046,45.91540072244652,246.69898704064263,173.18660500621402
2023-01-09 21:00:00,254.53833401308316,1.302782502611596,48.64951680496458,204.586034705507,143.72277511195676
2023-01-09 22:00:00,262.2837822421796,0.0,53.5744454428439,208.7093367993357,146.63228021396338
2023-01-09 23:00:00,228.86959559931955,1.5179384409865349,56.223248754767624,171.1284084035654,120.38247713886318
2023-01-10 00:00:00,234.54083789041272,0.0,37.12185083368731,197.4189870567254,138.56450944804465
2023-01-10 01:00:00,224.01440619691687,0.0,29.391618511343694,194.62278768557317,136.52986756501465
2023-01-10 02:00:00,228.00759732991406,0.0,36.69227871101379,191.31531861890028,134.28764582034032
2023-01-10 03:00:00,250.77626953192646,0.1637482787726451,42.082244052663086,208.53027720049073,146.39529144644558
2023-01-10 04:00:00,236.39320891691162,4.629317133347017,32.289928590315114,199.4739631932495,140.04725986384472
2023-01-10 05:00:00,297.74258332322785,0.0,32.34279268083966,265.3997906423882,186.10328137648014
2023-01-10 06:00:00,260.5428425614548,1.372520380749027,42.75030305239908,216.42001912830668,151.94896682795363
2023-01-10 07:00:00,299.599641960251,6.4982437563538,39.61078118743639,253.49061701646082,177.969504598524
2023-01-10 08:00:00,334.82335916640164,17.840834849782212,40.26237596329269,276.72014835332675,194.4635443039573
2023-01-10 09:00:00,357.3293697056035,28.74347669278621,33.932037322399445,294.6538556904178,207.17188889037217
2023-01-10 10:00:00,363.6260638954221,32.66461238597533,38.156794286353865,292.8046572230929,205.99812024674804
2023-01-10 11:00:00,376.9858289668058,34.133761441725966,32.60613484585357,310.24593267922626,218.18088945275144
2023-01-10 12:00:00,391.99697459211353,36.13878974420223,47.12158728899829,308.736597558913,217.3096099590131
2023-01-10 13:00:00,385.0986150472086,37.64844649545393,48.281994677790024,299.16817387396463,210.6535105884622
2023-01-10 14:00:00,406.7364421812229,31.07531908435013,25.23049710209525,350.43062599477753,246.1752495490522
2023-01-10 15:00:00,390.436926225303,26.99849267801543,32.56391311846072,330.8745204288269,232.4777732849237
2023-01-10 16:00:00,378.2255649690822,18.875842261168703,28.027765959279368,331.32195674863414,232.58316422886006
2023-01-10 17:00:00,334.0723063585176,8.42047480352148,34.79980852474481,290.8520230302513,204.11282370249378
2023-01-10 18:00:00,328.07935445119,4.287888178650656,39.33249624167711,284.45897003086225,199.60036174759335
2023-01-10 19:00:00,304.0576679782633,1.2678380446360225,28.40283824241176,274.3869916912155,192.38027932716767
2023-01-10 20:00:00,272.77511296553024,0.0,32.625121494997494,240.14999147053274,168.43124524432287
2023-01-10 21:00:00,273.96711996826036,0.3729086295388553,31.96834102334801,241.6258703153735,169.4652508035857
2023-01-10 22:00:00,243.93142834745285,0.0,41.65813863519155,202.27328971226132,142.00788418493482
2023-01-10 23:00:00,249.11368235407238,1.704866669592448,40.554754696290004,206.85406098818993,145.2374875720877
2023-01-11 00:00:00,216.0843959456218,,29.59084465767777,186.49355128794403,130.8413943481376
2023-01-11 01:00:00,255.19694468478951,0.0,36.779312061490984,218.41763262329852,153.26013595692388
2023-01-11 02:00:00,218.69227951015583,1.0099745579609143,30.991304407677674,186.69100054451724,131.01381291639805
2023-01-11 03:00:00,243.41883824741367,1.731510388340243,33.19150420176737,208.49582365730606,146.3136218098987
2023-01-11 04:00:00,264.72068265305944,0.0,48.75236180676409,215.96832084629534,151.66534821047435
2023-01-11 05:00:00,260.85172903916055,0.0,46.08843349869858,214.76329554046197,150.79519121331035
2023-01-11 06:00:00,301.49284153545483,0.0,24.96809518895502,276.5247463464998,193.8170033944394
2023-01-11 07:00:00,290.97358152515596,8.482757973007066,42.002604427409196,240.48821912473971,168.93143459105204
2023-01-11 08:00:00,351.8986245881023,22.44260880438652,41.85591752030854,287.60009826340723,202.18748013567588
2023-01-11 09:00:00,349.62357446664856,27.555146507409926,26.17863877435485,295.8897891848838,207.9357417473104
2023-01-11 10:00:00,357.03370686755284,30.23425790971044,41.914966234414685,284.8844827234277,200.44297272693774
2023-01-11 11:00:00,374.20564120850577,38.37032341775206,47.66820043167622,288.16711735907745,202.961070624026
2023-01-11 12:00:00,398.81919063617846,42.067713041673926,26.384386634420487,330.36709096008406,232.3621617992365
2023-01-11 13:00:00,380.64450611440566,38.5995300447448,28.02472251626169,314.02025355339913,220.86641531343687
2023-01-11 14:00:00,375.445036253946,29.717285886472503,43.50603681912382,302.22171354834967,212.58460556976544
2023-01-11 15:00:00,375.3703188311612,25.776714939755518,37.53670757098098,312.0568963204247,219.3307287988022
2023-01-11 16:00:00,348.3254462955365,21.445522622197572,39.77655528629198,287.10336838704694,201.79903387623972
2023-01-11 17:00:00,376.71949411128946,8.374077506916938,38.089458815579775,330.2559577887927,231.72754659044904
2023-01-11 18:00:00,321.6209402321431,0.8876388562924615,38.49031245180095,282.24298892404965,197.97274814847862
2023-01-11 19:00:00,321.8855872848683,1.5492681068586736,24.752968057887134,295.5833511201225,207.18686082680176
2023-01-11 20:00:00,291.84786313867716,0.0,43.74328673734738,248.10457640132978,174.1106363483043
2023-01-11 21:00:00,254.6433247349327,0.0,44.72146502379799,209.9218597111347,147.39251644803224
2023-01-11 22:00:00,252.7534723590475,0.0,33.52961913183157,219.22385322721593,153.79199345036946
2023-01-11 23:00:00,251.88934487906837,0.0,35.0169294858649,216.87241539320348,152.16086007010108
2023-01-12 00:00:00,230.15723886401094,0.0,18.934361195167128,211.2228776688438,148.0453579801423
2023-01-12 01:00:00,248.15191918119638,0.0,35.297259263755585,212.85465991744078,149.35123453484607
2023-01-12 02:00:00,248.30388978203348,3.2648226078632705,35.75968074932606,209.27938642484415,146.91846375704142
2023-01-12 03:00:00,254.75691551055084,0.0,30.685693079618414,224.07122243093244,157.1567126324489
